,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
21,0 days 01:54:26.502000,VER,1,0 days 00:01:22.269000,22.0,2.0,,,28.588,18.517,35.164,0 days 01:53:32.836000,0 days 01:53:51.353000,0 days 01:54:26.517000,271.0,287.0,287.0,302.0,False,HARD,14.0,True,Red Bull Racing,0 days 01:53:04.233000,2023-04-02 05:54:06.055,1,1.0,False,,False,True,82.269,82.269
22,0 days 01:55:48.695000,VER,1,0 days 00:01:22.193000,23.0,2.0,,,28.561,18.479,35.153,0 days 01:54:55.078000,0 days 01:55:13.557000,0 days 01:55:48.710000,274.0,289.0,287.0,292.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:54:26.502000,2023-04-02 05:55:28.324,1,1.0,False,,False,True,82.193,82.193
23,0 days 01:57:10.538000,VER,1,0 days 00:01:21.843000,24.0,2.0,,,28.374,18.413,35.056,0 days 01:56:17.084000,0 days 01:56:35.497000,0 days 01:57:10.553000,276.0,290.0,287.0,293.0,True,HARD,16.0,True,Red Bull Racing,0 days 01:55:48.695000,2023-04-02 05:56:50.517,1,1.0,False,,False,True,81.843,81.84299999999999
24,0 days 01:58:32.642000,VER,1,0 days 00:01:22.104000,25.0,2.0,,,28.561,18.458,35.085,0 days 01:57:39.114000,0 days 01:57:57.572000,0 days 01:58:32.657000,275.0,288.0,288.0,290.0,False,HARD,17.0,True,Red Bull Racing,0 days 01:57:10.538000,2023-04-02 05:58:12.360,1,1.0,False,,False,True,82.104,82.104
25,0 days 01:59:54.614000,VER,1,0 days 00:01:21.972000,26.0,2.0,,,28.495,18.436,35.041,0 days 01:59:01.152000,0 days 01:59:19.588000,0 days 01:59:54.629000,,290.0,288.0,294.0,False,HARD,18.0,True,Red Bull Racing,0 days 01:58:32.642000,2023-04-02 05:59:34.464,1,1.0,False,,False,True,81.972,81.972
26,0 days 02:01:16.538000,VER,1,0 days 00:01:21.924000,27.0,2.0,,,28.394,18.431,35.099,0 days 02:00:23.023000,0 days 02:00:41.454000,0 days 02:01:16.553000,278.0,289.0,288.0,,False,HARD,19.0,True,Red Bull Racing,0 days 01:59:54.614000,2023-04-02 06:00:56.436,1,1.0,False,,False,True,81.924,81.924
27,0 days 02:02:38.464000,VER,1,0 days 00:01:21.926000,28.0,2.0,,,28.436,18.404,35.086,0 days 02:01:44.989000,0 days 02:02:03.393000,0 days 02:02:38.479000,277.0,290.0,287.0,,False,HARD,20.0,True,Red Bull Racing,0 days 02:01:16.538000,2023-04-02 06:02:18.360,1,1.0,False,,False,True,81.926,81.926
28,0 days 02:04:00.236000,VER,1,0 days 00:01:21.772000,29.0,2.0,,,28.409,18.376,34.987,0 days 02:03:06.888000,0 days 02:03:25.264000,0 days 02:04:00.251000,,290.0,288.0,,True,HARD,21.0,True,Red Bull Racing,0 days 02:02:38.464000,2023-04-02 06:03:40.286,1,1.0,False,,False,True,81.772,81.77199999999999
29,0 days 02:05:22.238000,VER,1,0 days 00:01:22.002000,30.0,2.0,,,28.353,18.414,35.235,0 days 02:04:28.604000,0 days 02:04:47.018000,0 days 02:05:22.253000,276.0,290.0,288.0,,False,HARD,22.0,True,Red Bull Racing,0 days 02:04:00.236000,2023-04-02 06:05:02.058,1,1.0,False,,False,True,82.002,82.00200000000001
30,0 days 02:06:44.262000,VER,1,0 days 00:01:22.024000,31.0,2.0,,,28.451,18.29,35.283,0 days 02:05:50.704000,0 days 02:06:08.994000,0 days 02:06:44.277000,277.0,289.0,288.0,293.0,False,HARD,23.0,True,Red Bull Racing,0 days 02:05:22.238000,2023-04-02 06:06:24.060,1,1.0,False,,False,True,82.024,82.024
31,0 days 02:08:06.274000,VER,1,0 days 00:01:22.012000,32.0,2.0,,,28.335,18.404,35.273,0 days 02:07:12.612000,0 days 02:07:31.016000,0 days 02:08:06.289000,,290.0,288.0,296.0,False,HARD,24.0,True,Red Bull Racing,0 days 02:06:44.262000,2023-04-02 06:07:46.084,1,1.0,False,,False,True,82.012,82.012
32,0 days 02:09:28.093000,VER,1,0 days 00:01:21.819000,33.0,2.0,,,28.27,18.343,35.206,0 days 02:08:34.559000,0 days 02:08:52.902000,0 days 02:09:28.108000,278.0,290.0,288.0,,False,HARD,25.0,True,Red Bull Racing,0 days 02:08:06.274000,2023-04-02 06:09:08.096,1,1.0,False,,False,True,81.819,81.819
33,0 days 02:10:49.987000,VER,1,0 days 00:01:21.894000,34.0,2.0,,,28.381,18.355,35.158,0 days 02:09:56.489000,0 days 02:10:14.844000,0 days 02:10:50.002000,277.0,289.0,288.0,292.0,False,HARD,26.0,True,Red Bull Racing,0 days 02:09:28.093000,2023-04-02 06:10:29.915,1,1.0,False,,False,True,81.894,81.894
34,0 days 02:12:11.668000,VER,1,0 days 00:01:21.681000,35.0,2.0,,,28.333,18.331,35.017,0 days 02:11:18.335000,0 days 02:11:36.666000,0 days 02:12:11.683000,279.0,291.0,289.0,299.0,True,HARD,27.0,True,Red Bull Racing,0 days 02:10:49.987000,2023-04-02 06:11:51.809,1,1.0,False,,False,True,81.681,81.68100000000001
35,0 days 02:13:33.400000,VER,1,0 days 00:01:21.732000,36.0,2.0,,,28.37,18.313,35.049,0 days 02:12:40.053000,0 days 02:12:58.366000,0 days 02:13:33.415000,278.0,288.0,289.0,293.0,False,HARD,28.0,True,Red Bull Racing,0 days 02:12:11.668000,2023-04-02 06:13:13.490,1,1.0,False,,False,True,81.732,81.732
36,0 days 02:14:54.803000,VER,1,0 days 00:01:21.403000,37.0,2.0,,,28.327,18.257,34.819,0 days 02:14:01.742000,0 days 02:14:19.999000,0 days 02:14:54.818000,279.0,290.0,289.0,294.0,True,HARD,29.0,True,Red Bull Racing,0 days 02:13:33.400000,2023-04-02 06:14:35.222,1,1.0,False,,False,True,81.403,81.403
37,0 days 02:16:16.122000,VER,1,0 days 00:01:21.319000,38.0,2.0,,,28.293,18.217,34.809,0 days 02:15:23.111000,0 days 02:15:41.328000,0 days 02:16:16.137000,278.0,295.0,291.0,292.0,True,HARD,30.0,True,Red Bull Racing,0 days 02:14:54.803000,2023-04-02 06:15:56.625,1,1.0,False,,False,True,81.319,81.31899999999999
38,0 days 02:17:37.700000,VER,1,0 days 00:01:21.578000,39.0,2.0,,,28.528,18.282,34.768,0 days 02:16:44.665000,0 days 02:17:02.947000,0 days 02:17:37.715000,276.0,289.0,289.0,294.0,False,HARD,31.0,True,Red Bull Racing,0 days 02:16:16.122000,2023-04-02 06:17:17.944,1,1.0,False,,False,True,81.578,81.578
39,0 days 02:18:58.778000,VER,1,0 days 00:01:21.078000,40.0,2.0,,,28.204,18.226,34.648,0 days 02:18:05.919000,0 days 02:18:24.145000,0 days 02:18:58.793000,280.0,290.0,290.0,291.0,True,HARD,32.0,True,Red Bull Racing,0 days 02:17:37.700000,2023-04-02 06:18:39.522,1,1.0,False,,False,True,81.078,81.078
40,0 days 02:20:19.764000,VER,1,0 days 00:01:20.986000,41.0,2.0,,,28.187,18.181,34.618,0 days 02:19:26.980000,0 days 02:19:45.161000,0 days 02:20:19.779000,,292.0,290.0,293.0,True,HARD,33.0,True,Red Bull Racing,0 days 02:18:58.778000,2023-04-02 06:20:00.600,1,1.0,False,,False,True,80.986,80.986
41,0 days 02:21:40.912000,VER,1,0 days 00:01:21.148000,42.0,2.0,,,28.228,18.251,34.669,0 days 02:20:48.007000,0 days 02:21:06.258000,0 days 02:21:40.927000,,290.0,291.0,,False,HARD,34.0,True,Red Bull Racing,0 days 02:20:19.764000,2023-04-02 06:21:21.586,1,1.0,False,,False,True,81.148,81.148
42,0 days 02:23:02.078000,VER,1,0 days 00:01:21.166000,43.0,2.0,,,28.222,18.17,34.774,0 days 02:22:09.149000,0 days 02:22:27.319000,0 days 02:23:02.093000,,293.0,292.0,295.0,False,HARD,35.0,True,Red Bull Racing,0 days 02:21:40.912000,2023-04-02 06:22:42.734,1,1.0,False,,False,True,81.166,81.166
43,0 days 02:24:23.167000,VER,1,0 days 00:01:21.089000,44.0,2.0,,,28.159,18.228,34.702,0 days 02:23:30.252000,0 days 02:23:48.480000,0 days 02:24:23.182000,275.0,290.0,290.0,298.0,False,HARD,36.0,True,Red Bull Racing,0 days 02:23:02.078000,2023-04-02 06:24:03.900,1,1.0,False,,False,True,81.089,81.089
44,0 days 02:25:43.974000,VER,1,0 days 00:01:20.807000,45.0,2.0,,,28.13,18.192,34.485,0 days 02:24:51.312000,0 days 02:25:09.504000,0 days 02:25:43.989000,281.0,290.0,290.0,295.0,True,HARD,37.0,True,Red Bull Racing,0 days 02:24:23.167000,2023-04-02 06:25:24.989,1,1.0,False,,False,True,80.807,80.807
45,0 days 02:27:04.677000,VER,1,0 days 00:01:20.703000,46.0,2.0,,,28.029,18.123,34.551,0 days 02:26:12.018000,0 days 02:26:30.141000,0 days 02:27:04.692000,282.0,292.0,291.0,,True,HARD,38.0,True,Red Bull Racing,0 days 02:25:43.974000,2023-04-02 06:26:45.796,1,1.0,False,,False,True,80.703,80.703
46,0 days 02:28:28.784000,VER,1,0 days 00:01:24.107000,47.0,2.0,,,28.065,18.117,37.925,0 days 02:27:32.757000,0 days 02:27:50.874000,0 days 02:28:28.799000,281.0,291.0,287.0,291.0,False,HARD,39.0,True,Red Bull Racing,0 days 02:27:04.677000,2023-04-02 06:28:06.499,1,1.0,True,TRACK LIMITS AT TURN 13 LAP 47 ,False,True,84.107,84.107
47,0 days 02:29:49.857000,VER,1,0 days 00:01:21.073000,48.0,2.0,,,28.373,18.133,34.567,0 days 02:28:57.172000,0 days 02:29:15.305000,0 days 02:29:49.872000,,289.0,291.0,294.0,False,HARD,40.0,True,Red Bull Racing,0 days 02:28:28.784000,2023-04-02 06:29:30.606,1,1.0,False,,False,True,81.073,81.07300000000001
48,0 days 02:31:10.199000,VER,1,0 days 00:01:20.342000,49.0,2.0,,,27.834,18.133,34.375,0 days 02:30:17.706000,0 days 02:30:35.839000,0 days 02:31:10.214000,284.0,287.0,291.0,291.0,True,HARD,41.0,True,Red Bull Racing,0 days 02:29:49.857000,2023-04-02 06:30:51.679,1,1.0,False,,False,True,80.342,80.342
49,0 days 02:32:30.670000,VER,1,0 days 00:01:20.471000,50.0,2.0,,,28.018,18.151,34.302,0 days 02:31:38.232000,0 days 02:31:56.383000,0 days 02:32:30.685000,283.0,289.0,291.0,293.0,False,HARD,42.0,True,Red Bull Racing,0 days 02:31:10.199000,2023-04-02 06:32:12.021,1,1.0,False,,False,True,80.471,80.471
50,0 days 02:33:51.302000,VER,1,0 days 00:01:20.632000,51.0,2.0,,,28.001,18.094,34.537,0 days 02:32:58.686000,0 days 02:33:16.780000,0 days 02:33:51.317000,282.0,289.0,292.0,292.0,False,HARD,43.0,True,Red Bull Racing,0 days 02:32:30.670000,2023-04-02 06:33:32.492,1,1.0,False,,False,True,80.632,80.632
51,0 days 02:35:12.040000,VER,1,0 days 00:01:20.738000,52.0,2.0,,,28.025,18.09,34.623,0 days 02:34:19.342000,0 days 02:34:37.432000,0 days 02:35:12.055000,281.0,289.0,291.0,296.0,False,HARD,44.0,True,Red Bull Racing,0 days 02:33:51.302000,2023-04-02 06:34:53.124,1,1.0,False,,False,True,80.738,80.738
52,0 days 02:36:32.711000,VER,1,0 days 00:01:20.671000,53.0,2.0,,,28.126,18.043,34.502,0 days 02:35:40.181000,0 days 02:35:58.224000,0 days 02:36:32.726000,282.0,291.0,292.0,298.0,False,HARD,45.0,True,Red Bull Racing,0 days 02:35:12.040000,2023-04-02 06:36:13.862,2,1.0,False,,False,True,80.671,80.67099999999999
53,0 days 02:38:03.889000,VER,1,0 days 00:01:31.178000,54.0,2.0,,,28.525,18.149,44.504,0 days 02:37:01.251000,0 days 02:37:19.400000,0 days 02:38:03.904000,279.0,293.0,225.0,286.0,False,HARD,46.0,True,Red Bull Racing,0 days 02:36:32.711000,2023-04-02 06:37:34.533,24,1.0,False,,False,False,91.178,91.178
54,0 days 02:40:52.494000,VER,1,,55.0,2.0,,0 days 02:40:37.639000,42.201,41.976,84.323,0 days 02:38:46.343000,0 days 02:39:28.186000,0 days 02:40:52.795000,133.0,111.0,,172.0,False,HARD,47.0,True,Red Bull Racing,0 days 02:38:03.889000,2023-04-02 06:39:05.711,45,1.0,False,,False,False,,168.5
55,0 days 02:58:21.326000,VER,1,,56.0,3.0,0 days 02:55:05.363000,,,45.715,81.729,,0 days 02:56:59.612000,0 days 02:58:22.158000,73.0,152.0,44.0,124.0,False,SOFT,4.0,False,Red Bull Racing,0 days 02:54:58.598000,2023-04-02 06:56:00.420,1,1.0,False,,False,False,,
56,0 days 03:01:20.860000,VER,1,,57.0,3.0,,0 days 03:01:08.797000,76.86,36.187,66.578,0 days 02:59:38.173000,0 days 03:00:14.297000,0 days 03:01:21.359000,121.0,171.0,,247.0,False,SOFT,5.0,False,Red Bull Racing,0 days 02:58:21.326000,2023-04-02 06:59:23.148,25,1.0,False,,False,False,,179.625
57,0 days 03:34:55.555000,VER,1,,58.0,4.0,0 days 03:32:05.353000,,,50.715,59.872,,0 days 03:33:55.743000,0 days 03:34:55.570000,127.0,119.0,283.0,81.0,False,SOFT,6.0,False,Red Bull Racing,0 days 03:31:58.635000,2023-04-02 07:33:00.457,1,1.0,False,,False,False,,
58,0 days 01:04:07.439000,GAS,10,0 days 00:01:50.293000,1.0,1.0,0 days 00:25:26.014000,,,18.89,53.173,,0 days 01:03:14.362000,0 days 01:04:07.534000,260.0,304.0,240.0,242.0,False,SOFT,1.0,True,Alpine,0 days 01:02:16.863000,2023-04-02 05:03:18.685,24,8.0,False,,False,False,110.293,
59,0 days 01:06:18.762000,GAS,10,0 days 00:02:11.323000,2.0,1.0,,,46.907,31.398,53.018,0 days 01:04:54.358000,0 days 01:05:25.756000,0 days 01:06:18.774000,206.0,156.0,257.0,173.0,True,SOFT,2.0,True,Alpine,0 days 01:04:07.439000,2023-04-02 05:05:09.261,4,8.0,False,,False,False,131.323,131.32299999999998
60,0 days 01:08:24.594000,GAS,10,0 days 00:02:05.832000,3.0,1.0,,,45.929,28.716,51.187,0 days 01:07:04.703000,0 days 01:07:33.419000,0 days 01:08:24.606000,190.0,191.0,289.0,178.0,True,SOFT,3.0,True,Alpine,0 days 01:06:18.762000,2023-04-02 05:07:20.584,4,8.0,False,,False,False,125.832,125.83200000000001
61,0 days 01:09:49.265000,GAS,10,0 days 00:01:24.671000,4.0,1.0,,,29.683,18.714,36.274,0 days 01:08:54.289000,0 days 01:09:13.003000,0 days 01:09:49.277000,267.0,298.0,285.0,285.0,True,SOFT,4.0,True,Alpine,0 days 01:08:24.594000,2023-04-02 05:09:26.416,1,8.0,False,,False,False,84.671,84.67099999999999
62,0 days 01:11:13.555000,GAS,10,0 days 00:01:24.290000,5.0,1.0,,,29.229,18.65,36.411,0 days 01:10:18.506000,0 days 01:10:37.156000,0 days 01:11:13.567000,270.0,298.0,288.0,290.0,True,SOFT,5.0,True,Alpine,0 days 01:09:49.265000,2023-04-02 05:10:51.087,1,8.0,False,,False,True,84.29,84.28999999999999
63,0 days 01:12:37.084000,GAS,10,0 days 00:01:23.529000,6.0,1.0,,,28.98,18.643,35.906,0 days 01:11:42.547000,0 days 01:12:01.190000,0 days 01:12:37.096000,271.0,298.0,289.0,292.0,True,SOFT,6.0,True,Alpine,0 days 01:11:13.555000,2023-04-02 05:12:15.377,1,8.0,False,,False,True,83.529,83.529
64,0 days 01:14:13.655000,GAS,10,0 days 00:01:36.571000,7.0,1.0,,,28.914,18.841,48.816,0 days 01:13:06.010000,0 days 01:13:24.851000,0 days 01:14:13.667000,,299.0,207.0,293.0,False,SOFT,7.0,True,Alpine,0 days 01:12:37.084000,2023-04-02 05:13:38.906,24,5.0,False,,False,False,96.571,96.571
65,0 days 01:32:16.861000,GAS,10,,8.0,1.0,,0 days 01:16:52.150000,45.629,45.178,,0 days 01:14:59.370000,0 days 01:15:44.494000,,129.0,208.0,,194.0,False,SOFT,8.0,True,Alpine,0 days 01:14:13.655000,2023-04-02 05:15:15.477,45,5.0,False,,False,False,,
66,0 days 01:35:49.321000,GAS,10,,9.0,2.0,0 days 01:32:19.155000,,47.442,54.044,,0 days 01:33:04.342000,0 days 01:33:58.403000,,112.0,128.0,64.0,205.0,False,HARD,1.0,True,Alpine,0 days 01:31:58.608000,2023-04-02 05:33:00.430,1,5.0,False,,False,False,,
67,0 days 01:37:18.358000,GAS,10,0 days 00:01:29.037000,10.0,2.0,,,33.555,18.948,36.534,0 days 01:36:22.888000,0 days 01:36:41.836000,0 days 01:37:18.370000,264.0,294.0,284.0,244.0,False,HARD,2.0,True,Alpine,0 days 01:35:49.321000,2023-04-02 05:36:51.143,1,4.0,False,,False,True,89.037,89.037
68,0 days 01:38:42.817000,GAS,10,0 days 00:01:24.459000,11.0,2.0,,,29.589,18.627,36.243,0 days 01:37:47.959000,0 days 01:38:06.586000,0 days 01:38:42.829000,267.0,295.0,289.0,288.0,False,HARD,3.0,True,Alpine,0 days 01:37:18.358000,2023-04-02 05:38:20.180,1,4.0,False,,False,True,84.459,84.459
69,0 days 01:40:06.464000,GAS,10,0 days 00:01:23.647000,12.0,2.0,,,29.151,18.522,35.974,0 days 01:39:11.980000,0 days 01:39:30.502000,0 days 01:40:06.476000,271.0,297.0,288.0,293.0,False,HARD,4.0,True,Alpine,0 days 01:38:42.817000,2023-04-02 05:39:44.639,1,4.0,False,,False,True,83.647,83.64699999999999
70,0 days 01:41:31.032000,GAS,10,0 days 00:01:24.568000,13.0,2.0,,,29.019,18.532,37.017,0 days 01:40:35.495000,0 days 01:40:54.027000,0 days 01:41:31.044000,270.0,306.0,300.0,292.0,False,HARD,5.0,True,Alpine,0 days 01:40:06.464000,2023-04-02 05:41:08.286,1,5.0,False,,False,True,84.568,84.56800000000001
71,0 days 01:42:54.300000,GAS,10,0 days 00:01:23.268000,14.0,2.0,,,29.034,18.267,35.967,0 days 01:42:00.078000,0 days 01:42:18.345000,0 days 01:42:54.312000,271.0,314.0,300.0,298.0,True,HARD,6.0,True,Alpine,0 days 01:41:31.032000,2023-04-02 05:42:32.854,1,5.0,False,,False,True,83.268,83.268
72,0 days 01:44:17.378000,GAS,10,0 days 00:01:23.078000,15.0,2.0,,,28.876,18.282,35.92,0 days 01:43:23.188000,0 days 01:43:41.470000,0 days 01:44:17.390000,274.0,314.0,299.0,305.0,True,HARD,7.0,True,Alpine,0 days 01:42:54.300000,2023-04-02 05:43:56.122,1,5.0,False,,False,True,83.078,83.078
73,0 days 01:45:40.155000,GAS,10,0 days 00:01:22.777000,16.0,2.0,,,28.778,18.189,35.81,0 days 01:44:46.168000,0 days 01:45:04.357000,0 days 01:45:40.167000,272.0,314.0,299.0,308.0,True,HARD,8.0,True,Alpine,0 days 01:44:17.378000,2023-04-02 05:45:19.200,1,5.0,False,,False,True,82.777,82.777
74,0 days 01:47:03.398000,GAS,10,0 days 00:01:23.243000,17.0,2.0,,,28.742,18.208,36.293,0 days 01:46:08.909000,0 days 01:46:27.117000,0 days 01:47:03.410000,,313.0,288.0,307.0,False,HARD,9.0,True,Alpine,0 days 01:45:40.155000,2023-04-02 05:46:41.977,1,4.0,False,,False,True,83.243,83.243
