,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
22,0 days 03:55:19.350000,VER,1,0 days 00:01:47.651000,23.0,3.0,,,39.214,47.748,20.689,0 days 03:54:10.913000,0 days 03:54:58.661000,0 days 03:55:19.350000,271.0,294.0,247.0,281.0,False,INTERMEDIATE,16.0,True,Red Bull Racing,0 days 03:53:31.699000,2022-10-09 07:54:31.976,1,1.0,False,,False,True,107.651,107.65099999999998
23,0 days 03:57:06.932000,VER,1,0 days 00:01:47.582000,24.0,3.0,,,39.183,47.731,20.668,0 days 03:55:58.533000,0 days 03:56:46.264000,0 days 03:57:06.932000,272.0,294.0,247.0,278.0,False,INTERMEDIATE,17.0,True,Red Bull Racing,0 days 03:55:19.350000,2022-10-09 07:56:19.627,1,1.0,False,,False,True,107.582,107.582
24,0 days 03:58:54.726000,VER,1,0 days 00:01:47.794000,25.0,3.0,,,39.387,47.788,20.619,0 days 03:57:46.319000,0 days 03:58:34.107000,0 days 03:58:54.726000,271.0,294.0,247.0,280.0,False,INTERMEDIATE,18.0,True,Red Bull Racing,0 days 03:57:06.932000,2022-10-09 07:58:07.209,1,1.0,False,,False,True,107.794,107.794
25,0 days 04:00:42.717000,VER,1,0 days 00:01:47.991000,26.0,3.0,,,39.243,48.012,20.736,0 days 03:59:33.969000,0 days 04:00:21.981000,0 days 04:00:42.717000,,294.0,247.0,280.0,False,INTERMEDIATE,19.0,True,Red Bull Racing,0 days 03:58:54.726000,2022-10-09 07:59:55.003,1,1.0,False,,False,True,107.991,107.991
26,0 days 04:02:30.966000,VER,1,0 days 00:01:48.249000,27.0,3.0,,,39.473,48.116,20.66,0 days 04:01:22.190000,0 days 04:02:10.306000,0 days 04:02:30.966000,,294.0,248.0,278.0,False,INTERMEDIATE,20.0,True,Red Bull Racing,0 days 04:00:42.717000,2022-10-09 08:01:42.994,1,1.0,False,,False,True,108.249,108.249
27,0 days 04:04:19.910000,VER,1,0 days 00:01:48.944000,28.0,3.0,,,39.405,48.136,21.403,0 days 04:03:10.371000,0 days 04:03:58.507000,0 days 04:04:19.910000,,294.0,246.0,276.0,False,INTERMEDIATE,21.0,True,Red Bull Racing,0 days 04:02:30.966000,2022-10-09 08:03:31.243,1,1.0,False,,False,True,108.944,108.94399999999999
28,0 days 04:06:44.495000,VER,1,,29.0,3.0,,,,,,,,,,,,,,INTERMEDIATE,22.0,True,Red Bull Racing,0 days 04:04:19.910000,,,,False,,True,False,,
29,0 days 01:05:24.353000,GAS,10,0 days 00:02:49.982000,1.0,1.0,0 days 01:02:46.728000,0 days 01:05:24.564000,,79.433,34.417,,0 days 01:04:51.624000,0 days 01:05:25.880000,156.0,139.0,,151.0,False,INTERMEDIATE,1.0,True,AlphaTauri,0 days 01:02:35.625000,2022-10-09 05:03:35.902,24,18.0,False,,False,False,169.982,
30,0 days 01:08:24.857000,GAS,10,,2.0,2.0,0 days 01:06:05.782000,0 days 01:08:22.943000,82.37,56.458,41.637,0 days 01:06:48.295000,0 days 01:07:44.747000,0 days 01:08:26.428000,229.0,244.0,,178.0,False,WET,1.0,True,AlphaTauri,0 days 01:05:24.353000,2022-10-09 05:06:24.630,45,18.0,False,,False,False,,180.465
31,0 days 03:17:27.202000,GAS,10,,3.0,3.0,0 days 03:15:11.895000,,,58.58,31.961,,0 days 03:16:56.768000,0 days 03:17:28.781000,193.0,214.0,218.0,166.0,False,WET,1.0,True,AlphaTauri,0 days 03:14:00.147000,2022-10-09 07:15:00.424,1,18.0,False,,False,False,,
32,0 days 03:20:13.726000,GAS,10,,4.0,3.0,,,54.417,78.401,33.66,0 days 03:18:23.192000,0 days 03:19:41.616000,0 days 03:20:15.282000,92.0,129.0,210.0,164.0,False,WET,2.0,True,AlphaTauri,0 days 03:17:27.202000,2022-10-09 07:18:27.479,1,18.0,False,,False,False,,166.47799999999998
33,0 days 03:22:56.378000,GAS,10,,5.0,3.0,,,50.707,77.69,34.372,0 days 03:21:05.978000,0 days 03:22:23.618000,0 days 03:22:58.001000,91.0,121.0,236.0,88.0,False,WET,3.0,True,AlphaTauri,0 days 03:20:13.726000,2022-10-09 07:21:14.003,1,15.0,False,,False,False,,162.769
34,0 days 03:24:54.273000,GAS,10,0 days 00:01:57.895000,6.0,3.0,,,43.02,51.434,23.441,0 days 03:23:40.925000,0 days 03:24:32.359000,0 days 03:24:55.800000,229.0,276.0,238.0,235.0,True,WET,4.0,True,AlphaTauri,0 days 03:22:56.378000,2022-10-09 07:23:56.655,1,13.0,False,,False,True,117.895,117.89500000000001
35,0 days 03:26:52.086000,GAS,10,0 days 00:01:57.813000,7.0,3.0,,0 days 03:26:52.247000,41.963,50.508,25.342,0 days 03:25:37.763000,0 days 03:26:28.271000,0 days 03:26:53.613000,252.0,286.0,,241.0,False,WET,5.0,True,AlphaTauri,0 days 03:24:54.273000,2022-10-09 07:25:54.550,1,14.0,False,,False,False,117.813,117.813
36,0 days 03:29:03.823000,GAS,10,0 days 00:02:11.737000,8.0,4.0,0 days 03:27:17.225000,,62.423,48.601,20.713,0 days 03:27:56.036000,0 days 03:28:44.637000,0 days 03:29:05.350000,263.0,286.0,244.0,263.0,False,INTERMEDIATE,1.0,True,AlphaTauri,0 days 03:26:52.086000,2022-10-09 07:27:52.363,1,18.0,False,,False,False,131.737,131.737
37,0 days 03:30:53.203000,GAS,10,0 days 00:01:49.380000,9.0,4.0,,,39.565,48.598,21.217,0 days 03:29:44.915000,0 days 03:30:33.513000,0 days 03:30:54.730000,264.0,289.0,245.0,260.0,True,INTERMEDIATE,2.0,True,AlphaTauri,0 days 03:29:03.823000,2022-10-09 07:30:04.100,1,16.0,False,,False,True,109.38,109.38
38,0 days 03:32:42.073000,GAS,10,0 days 00:01:48.870000,10.0,4.0,,,39.998,48.081,20.791,0 days 03:31:34.728000,0 days 03:32:22.809000,0 days 03:32:43.600000,263.0,292.0,245.0,266.0,True,INTERMEDIATE,3.0,True,AlphaTauri,0 days 03:30:53.203000,2022-10-09 07:31:53.480,1,16.0,False,,False,True,108.87,108.87
39,0 days 03:34:29.927000,GAS,10,0 days 00:01:47.854000,11.0,4.0,,,39.201,48.128,20.525,0 days 03:33:22.801000,0 days 03:34:10.929000,0 days 03:34:31.454000,268.0,291.0,245.0,263.0,True,INTERMEDIATE,4.0,True,AlphaTauri,0 days 03:32:42.073000,2022-10-09 07:33:42.350,1,16.0,False,,False,True,107.854,107.85400000000001
40,0 days 03:36:19.042000,GAS,10,0 days 00:01:49.115000,12.0,4.0,,,39.487,48.784,20.844,0 days 03:35:10.941000,0 days 03:35:59.725000,0 days 03:36:20.569000,266.0,291.0,245.0,275.0,False,INTERMEDIATE,5.0,True,AlphaTauri,0 days 03:34:29.927000,2022-10-09 07:35:30.204,1,14.0,False,,False,True,109.115,109.11500000000001
41,0 days 03:38:08.173000,GAS,10,0 days 00:01:49.131000,13.0,4.0,,,39.615,48.686,20.83,0 days 03:37:00.184000,0 days 03:37:48.870000,0 days 03:38:09.700000,,291.0,246.0,275.0,False,INTERMEDIATE,6.0,True,AlphaTauri,0 days 03:36:19.042000,2022-10-09 07:37:19.319,1,14.0,False,,False,True,109.131,109.131
42,0 days 03:39:58.511000,GAS,10,0 days 00:01:50.338000,14.0,4.0,,,40.093,49.347,20.898,0 days 03:38:49.793000,0 days 03:39:39.140000,0 days 03:40:00.038000,265.0,290.0,244.0,275.0,False,INTERMEDIATE,7.0,True,AlphaTauri,0 days 03:38:08.173000,2022-10-09 07:39:08.450,1,15.0,False,,False,True,110.338,110.338
43,0 days 03:41:48.274000,GAS,10,0 days 00:01:49.763000,15.0,4.0,,,39.894,48.906,20.963,0 days 03:40:39.932000,0 days 03:41:28.838000,0 days 03:41:49.801000,,290.0,243.0,274.0,False,INTERMEDIATE,8.0,True,AlphaTauri,0 days 03:39:58.511000,2022-10-09 07:40:58.788,1,15.0,False,,False,True,109.763,109.763
44,0 days 03:43:38.766000,GAS,10,0 days 00:01:50.492000,16.0,4.0,,,40.205,49.287,21.0,0 days 03:42:30.006000,0 days 03:43:19.293000,0 days 03:43:40.293000,,290.0,244.0,273.0,False,INTERMEDIATE,9.0,True,AlphaTauri,0 days 03:41:48.274000,2022-10-09 07:42:48.551,1,15.0,False,,False,True,110.492,110.49199999999999
45,0 days 03:45:29.682000,GAS,10,0 days 00:01:50.916000,17.0,4.0,,,40.453,49.31,21.153,0 days 03:44:20.746000,0 days 03:45:10.056000,0 days 03:45:31.209000,263.0,289.0,243.0,275.0,False,INTERMEDIATE,10.0,True,AlphaTauri,0 days 03:43:38.766000,2022-10-09 07:44:39.043,1,16.0,False,,False,True,110.916,110.916
46,0 days 03:47:20.484000,GAS,10,0 days 00:01:50.802000,18.0,4.0,,,40.295,49.501,21.006,0 days 03:46:11.504000,0 days 03:47:01.005000,0 days 03:47:22.011000,265.0,289.0,243.0,276.0,False,INTERMEDIATE,11.0,True,AlphaTauri,0 days 03:45:29.682000,2022-10-09 07:46:29.959,1,16.0,False,,False,True,110.802,110.80199999999999
47,0 days 03:49:13.868000,GAS,10,0 days 00:01:53.384000,19.0,4.0,,0 days 03:49:14.025000,40.589,49.356,23.439,0 days 03:48:02.600000,0 days 03:48:51.956000,0 days 03:49:15.395000,263.0,288.0,,275.0,False,INTERMEDIATE,12.0,True,AlphaTauri,0 days 03:47:20.484000,2022-10-09 07:48:20.761,1,16.0,False,,False,False,113.384,113.38399999999999
48,0 days 03:51:21.306000,GAS,10,0 days 00:02:07.438000,20.0,5.0,0 days 03:49:38.060000,,59.974,47.144,20.32,0 days 03:50:15.369000,0 days 03:51:02.513000,0 days 03:51:22.833000,266.0,287.0,247.0,277.0,False,INTERMEDIATE,1.0,True,AlphaTauri,0 days 03:49:13.868000,2022-10-09 07:50:14.145,1,18.0,False,,False,False,127.438,127.43799999999999
49,0 days 03:53:06.898000,GAS,10,0 days 00:01:45.592000,21.0,5.0,,,38.16,46.9,20.532,0 days 03:52:00.993000,0 days 03:52:47.893000,0 days 03:53:08.425000,267.0,287.0,247.0,275.0,True,INTERMEDIATE,2.0,True,AlphaTauri,0 days 03:51:21.306000,2022-10-09 07:52:21.583,1,18.0,False,,False,True,105.592,105.592
50,0 days 03:54:52.285000,GAS,10,0 days 00:01:45.387000,22.0,5.0,,,37.837,47.104,20.446,0 days 03:53:46.262000,0 days 03:54:33.366000,0 days 03:54:53.812000,266.0,288.0,246.0,278.0,True,INTERMEDIATE,3.0,True,AlphaTauri,0 days 03:53:06.898000,2022-10-09 07:54:07.175,1,18.0,False,,False,True,105.387,105.387
51,0 days 03:56:38.971000,GAS,10,0 days 00:01:46.686000,23.0,5.0,,,38.241,47.796,20.649,0 days 03:55:32.053000,0 days 03:56:19.849000,0 days 03:56:40.498000,,291.0,246.0,272.0,False,INTERMEDIATE,4.0,True,AlphaTauri,0 days 03:54:52.285000,2022-10-09 07:55:52.562,1,18.0,False,,False,True,106.686,106.686
52,0 days 03:58:27.859000,GAS,10,0 days 00:01:48.888000,24.0,5.0,,,39.033,48.432,21.423,0 days 03:57:19.531000,0 days 03:58:07.963000,0 days 03:58:29.386000,267.0,293.0,244.0,276.0,False,INTERMEDIATE,5.0,True,AlphaTauri,0 days 03:56:38.971000,2022-10-09 07:57:39.248,1,16.0,False,,False,True,108.888,108.888
53,0 days 04:00:16.048000,GAS,10,0 days 00:01:48.189000,25.0,5.0,,,39.09,48.471,20.628,0 days 03:59:08.476000,0 days 03:59:56.947000,0 days 04:00:17.575000,,292.0,246.0,278.0,False,INTERMEDIATE,6.0,True,AlphaTauri,0 days 03:58:27.859000,2022-10-09 07:59:28.136,1,16.0,False,,False,True,108.189,108.18900000000001
54,0 days 04:02:05.737000,GAS,10,0 days 00:01:49.689000,26.0,5.0,,,39.371,48.942,21.376,0 days 04:00:56.946000,0 days 04:01:45.888000,0 days 04:02:07.264000,,287.0,243.0,263.0,False,INTERMEDIATE,7.0,True,AlphaTauri,0 days 04:00:16.048000,2022-10-09 08:01:16.325,1,15.0,False,,False,True,109.689,109.68900000000001
55,0 days 04:03:56.695000,GAS,10,0 days 00:01:50.958000,27.0,5.0,,,40.528,49.283,21.147,0 days 04:02:47.792000,0 days 04:03:37.075000,0 days 04:03:58.222000,,292.0,243.0,268.0,False,INTERMEDIATE,8.0,True,AlphaTauri,0 days 04:02:05.737000,2022-10-09 08:03:06.014,1,16.0,False,,False,True,110.958,110.958
56,0 days 04:05:46.430000,GAS,10,0 days 00:01:49.735000,28.0,5.0,,,39.73,49.141,20.864,0 days 04:04:37.952000,0 days 04:05:27.093000,0 days 04:05:47.957000,266.0,290.0,244.0,277.0,False,INTERMEDIATE,9.0,True,AlphaTauri,0 days 04:03:56.695000,2022-10-09 08:04:56.972,1,15.0,False,,False,True,109.735,109.735
57,0 days 01:04:43.467000,PER,11,0 days 00:02:07.539000,1.0,1.0,0 days 00:25:45.932000,,,50.389,32.217,,0 days 01:04:11.264000,0 days 01:04:43.524000,229.0,287.0,206.0,146.0,False,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 01:02:35.625000,2022-10-09 05:03:35.902,24,3.0,False,,False,False,127.539,
58,0 days 01:07:46.637000,PER,11,,2.0,1.0,,0 days 01:07:44.709000,55.567,85.801,41.751,0 days 01:05:39.099000,0 days 01:07:04.913000,0 days 01:07:46.698000,139.0,163.0,,175.0,False,INTERMEDIATE,2.0,True,Red Bull Racing,0 days 01:04:43.467000,2022-10-09 05:05:43.744,45,3.0,False,,False,False,,183.119
59,0 days 03:16:58.618000,PER,11,,3.0,2.0,0 days 03:14:17.167000,,,75.704,31.372,,0 days 03:16:27.260000,0 days 03:16:58.664000,186.0,228.0,135.0,205.0,False,WET,1.0,True,Red Bull Racing,0 days 03:14:00.147000,2022-10-09 07:15:00.424,1,3.0,False,,False,False,,
60,0 days 03:19:45.007000,PER,11,,4.0,2.0,,,62.395,72.882,31.134,0 days 03:18:01.049000,0 days 03:19:13.887000,0 days 03:19:45.091000,112.0,220.0,160.0,138.0,False,WET,2.0,True,Red Bull Racing,0 days 03:16:58.618000,2022-10-09 07:17:58.895,1,3.0,False,,False,False,,166.411
61,0 days 03:22:46.390000,PER,11,,5.0,2.0,,,59.946,84.23,37.248,0 days 03:20:45.018000,0 days 03:22:09.232000,0 days 03:22:46.504000,122.0,102.0,233.0,85.0,False,WET,3.0,True,Red Bull Racing,0 days 03:19:45.007000,2022-10-09 07:20:45.284,1,3.0,False,,False,False,,181.42399999999998
62,0 days 03:24:40.052000,PER,11,0 days 00:01:53.662000,6.0,2.0,,,41.005,50.603,22.054,0 days 03:23:27.409000,0 days 03:24:18.012000,0 days 03:24:40.066000,250.0,284.0,239.0,249.0,True,WET,4.0,True,Red Bull Racing,0 days 03:22:46.390000,2022-10-09 07:23:46.667,1,3.0,False,,False,True,113.662,113.662
63,0 days 03:26:34.105000,PER,11,0 days 00:01:54.053000,7.0,2.0,,0 days 03:26:32.722000,39.895,49.663,24.495,0 days 03:25:19.961000,0 days 03:26:09.624000,0 days 03:26:34.119000,261.0,286.0,,264.0,False,WET,5.0,True,Red Bull Racing,0 days 03:24:40.052000,2022-10-09 07:25:40.329,1,3.0,False,,False,False,114.053,114.053
64,0 days 03:28:45.656000,PER,11,0 days 00:02:11.551000,8.0,3.0,0 days 03:26:58.330000,,61.753,48.673,21.125,0 days 03:27:35.872000,0 days 03:28:24.545000,0 days 03:28:45.670000,264.0,293.0,244.0,262.0,False,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 03:26:34.105000,2022-10-09 07:27:34.382,1,7.0,False,,False,False,131.551,131.551
65,0 days 03:30:33.386000,PER,11,0 days 00:01:47.730000,9.0,3.0,,,38.668,48.375,20.687,0 days 03:29:24.338000,0 days 03:30:12.713000,0 days 03:30:33.400000,265.0,292.0,245.0,276.0,True,INTERMEDIATE,2.0,True,Red Bull Racing,0 days 03:28:45.656000,2022-10-09 07:29:45.933,1,4.0,False,,False,True,107.73,107.73
66,0 days 03:32:20.474000,PER,11,0 days 00:01:47.088000,10.0,3.0,,,39.46,47.251,20.377,0 days 03:31:12.860000,0 days 03:32:00.111000,0 days 03:32:20.488000,269.0,292.0,244.0,282.0,True,INTERMEDIATE,3.0,True,Red Bull Racing,0 days 03:30:33.386000,2022-10-09 07:31:33.663,1,3.0,False,,False,True,107.088,107.088
67,0 days 03:34:06.594000,PER,11,0 days 00:01:46.120000,11.0,3.0,,,38.035,47.58,20.505,0 days 03:32:58.523000,0 days 03:33:46.103000,0 days 03:34:06.608000,,292.0,245.0,282.0,True,INTERMEDIATE,4.0,True,Red Bull Racing,0 days 03:32:20.474000,2022-10-09 07:33:20.751,1,3.0,False,,False,True,106.12,106.11999999999999
68,0 days 03:35:52.759000,PER,11,0 days 00:01:46.165000,12.0,3.0,,,38.132,47.449,20.584,0 days 03:34:44.740000,0 days 03:35:32.189000,0 days 03:35:52.773000,268.0,292.0,246.0,278.0,False,INTERMEDIATE,5.0,True,Red Bull Racing,0 days 03:34:06.594000,2022-10-09 07:35:06.871,1,3.0,False,,False,True,106.165,106.16499999999999
69,0 days 03:37:39.879000,PER,11,0 days 00:01:47.120000,13.0,3.0,,,38.394,48.056,20.67,0 days 03:36:31.167000,0 days 03:37:19.223000,0 days 03:37:39.893000,267.0,292.0,245.0,277.0,False,INTERMEDIATE,6.0,True,Red Bull Racing,0 days 03:35:52.759000,2022-10-09 07:36:53.036,1,3.0,False,,False,True,107.12,107.11999999999999
70,0 days 03:39:27.132000,PER,11,0 days 00:01:47.253000,14.0,3.0,,,38.712,47.959,20.582,0 days 03:38:18.605000,0 days 03:39:06.564000,0 days 03:39:27.146000,266.0,292.0,246.0,273.0,False,INTERMEDIATE,7.0,True,Red Bull Racing,0 days 03:37:39.879000,2022-10-09 07:38:40.156,1,3.0,False,,False,True,107.253,107.25300000000001
71,0 days 03:41:14.519000,PER,11,0 days 00:01:47.387000,15.0,3.0,,,38.791,48.01,20.586,0 days 03:40:05.937000,0 days 03:40:53.947000,0 days 03:41:14.533000,268.0,292.0,247.0,274.0,False,INTERMEDIATE,8.0,True,Red Bull Racing,0 days 03:39:27.132000,2022-10-09 07:40:27.409,1,3.0,False,,False,True,107.387,107.38699999999999
72,0 days 03:43:02.404000,PER,11,0 days 00:01:47.885000,16.0,3.0,,,38.84,48.435,20.61,0 days 03:41:53.373000,0 days 03:42:41.808000,0 days 03:43:02.418000,,292.0,246.0,274.0,False,INTERMEDIATE,9.0,True,Red Bull Racing,0 days 03:41:14.519000,2022-10-09 07:42:14.796,1,3.0,False,,False,True,107.885,107.885
73,0 days 03:44:50.650000,PER,11,0 days 00:01:48.246000,17.0,3.0,,,39.259,48.307,20.68,0 days 03:43:41.677000,0 days 03:44:29.984000,0 days 03:44:50.664000,269.0,292.0,247.0,272.0,False,INTERMEDIATE,10.0,True,Red Bull Racing,0 days 03:43:02.404000,2022-10-09 07:44:02.681,1,3.0,False,,False,True,108.246,108.24600000000001
