,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 01:03:53.422000,VER,1,0 days 00:01:37.528000,1.0,1.0,0 days 00:23:51.168000,,,35.848,26.431,,0 days 01:03:27.035000,0 days 01:03:53.493000,209.0,185.0,268.0,304.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:02:16.435000,2022-05-08 19:33:16.443,1,2.0,False,,False,False,97.528,
1,0 days 01:05:27.964000,VER,1,0 days 00:01:34.542000,2.0,1.0,,,32.267,35.97,26.305,0 days 01:04:25.668000,0 days 01:05:01.638000,0 days 01:05:27.943000,212.0,186.0,271.0,301.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:03:53.422000,2022-05-08 19:34:53.430,1,2.0,False,,False,True,94.542,94.542
2,0 days 01:07:02.514000,VER,1,0 days 00:01:34.550000,3.0,1.0,,,32.182,36.062,26.306,0 days 01:06:00.125000,0 days 01:06:36.187000,0 days 01:07:02.493000,211.0,184.0,275.0,307.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 01:05:27.964000,2022-05-08 19:36:27.972,1,2.0,False,,False,True,94.55,94.55
3,0 days 01:08:36.801000,VER,1,0 days 00:01:34.287000,4.0,1.0,,,32.092,35.968,26.227,0 days 01:07:34.585000,0 days 01:08:10.553000,0 days 01:08:36.780000,,183.0,274.0,309.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 01:07:02.514000,2022-05-08 19:38:02.522,1,2.0,False,,False,True,94.287,94.287
4,0 days 01:10:11.121000,VER,1,0 days 00:01:34.320000,5.0,1.0,,,32.028,35.942,26.35,0 days 01:09:08.808000,0 days 01:09:44.750000,0 days 01:10:11.100000,212.0,183.0,274.0,309.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:08:36.801000,2022-05-08 19:39:36.809,1,2.0,False,,False,True,94.32,94.32
5,0 days 01:11:45.348000,VER,1,0 days 00:01:34.227000,6.0,1.0,,,31.891,35.971,26.365,0 days 01:10:42.991000,0 days 01:11:18.962000,0 days 01:11:45.327000,,184.0,274.0,311.0,True,MEDIUM,6.0,True,Red Bull Racing,0 days 01:10:11.121000,2022-05-08 19:41:11.129,1,2.0,False,,False,True,94.227,94.22699999999999
6,0 days 01:13:19.615000,VER,1,0 days 00:01:34.267000,7.0,1.0,,,31.876,36.069,26.322,0 days 01:12:17.203000,0 days 01:12:53.272000,0 days 01:13:19.594000,,183.0,277.0,312.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:11:45.348000,2022-05-08 19:42:45.356,1,2.0,False,,False,True,94.267,94.26700000000001
7,0 days 01:14:53.933000,VER,1,0 days 00:01:34.318000,8.0,1.0,,,32.111,36.063,26.144,0 days 01:13:51.705000,0 days 01:14:27.768000,0 days 01:14:53.912000,,182.0,280.0,321.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 01:13:19.615000,2022-05-08 19:44:19.623,1,2.0,False,,False,True,94.318,94.31800000000001
8,0 days 01:16:29.348000,VER,1,0 days 00:01:35.415000,9.0,1.0,,,32.514,36.33,26.571,0 days 01:15:26.426000,0 days 01:16:02.756000,0 days 01:16:29.327000,210.0,184.0,270.0,306.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:14:53.933000,2022-05-08 19:45:53.941,1,1.0,False,,False,True,95.415,95.41499999999999
9,0 days 01:18:03.455000,VER,1,0 days 00:01:34.107000,10.0,1.0,,,31.667,36.026,26.414,0 days 01:17:00.994000,0 days 01:17:37.020000,0 days 01:18:03.434000,213.0,184.0,270.0,307.0,True,MEDIUM,10.0,True,Red Bull Racing,0 days 01:16:29.348000,2022-05-08 19:47:29.356,1,1.0,False,,False,True,94.107,94.10700000000001
10,0 days 01:19:37.921000,VER,1,0 days 00:01:34.466000,11.0,1.0,,,31.919,36.111,26.436,0 days 01:18:35.353000,0 days 01:19:11.464000,0 days 01:19:37.900000,212.0,184.0,271.0,306.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 01:18:03.455000,2022-05-08 19:49:03.463,1,1.0,False,,False,True,94.466,94.46600000000001
11,0 days 01:21:11.912000,VER,1,0 days 00:01:33.991000,12.0,1.0,,,31.74,35.975,26.276,0 days 01:20:09.640000,0 days 01:20:45.615000,0 days 01:21:11.891000,,184.0,272.0,310.0,True,MEDIUM,12.0,True,Red Bull Racing,0 days 01:19:37.921000,2022-05-08 19:50:37.929,1,1.0,False,,False,True,93.991,93.991
12,0 days 01:22:46.002000,VER,1,0 days 00:01:34.090000,13.0,1.0,,,31.793,35.945,26.352,0 days 01:21:43.684000,0 days 01:22:19.629000,0 days 01:22:45.981000,214.0,184.0,271.0,310.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 01:21:11.912000,2022-05-08 19:52:11.920,1,1.0,False,,False,True,94.09,94.09
13,0 days 01:24:19.868000,VER,1,0 days 00:01:33.866000,14.0,1.0,,,31.809,35.835,26.222,0 days 01:23:17.790000,0 days 01:23:53.625000,0 days 01:24:19.847000,210.0,184.0,272.0,308.0,True,MEDIUM,14.0,True,Red Bull Racing,0 days 01:22:46.002000,2022-05-08 19:53:46.010,1,1.0,False,,False,True,93.866,93.86600000000001
14,0 days 01:25:53.378000,VER,1,0 days 00:01:33.510000,15.0,1.0,,,31.594,35.765,26.151,0 days 01:24:51.441000,0 days 01:25:27.206000,0 days 01:25:53.357000,213.0,184.0,272.0,313.0,True,MEDIUM,15.0,True,Red Bull Racing,0 days 01:24:19.868000,2022-05-08 19:55:19.876,1,1.0,False,,False,True,93.51,93.51
15,0 days 01:27:27.603000,VER,1,0 days 00:01:34.225000,16.0,1.0,,,31.713,35.759,26.753,0 days 01:26:25.070000,0 days 01:27:00.829000,0 days 01:27:27.582000,,185.0,269.0,310.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 01:25:53.378000,2022-05-08 19:56:53.386,1,1.0,False,,False,True,94.225,94.22500000000001
16,0 days 01:29:01.345000,VER,1,0 days 00:01:33.742000,17.0,1.0,,,31.703,35.83,26.209,0 days 01:27:59.285000,0 days 01:28:35.115000,0 days 01:29:01.324000,214.0,185.0,270.0,312.0,False,MEDIUM,17.0,True,Red Bull Racing,0 days 01:27:27.603000,2022-05-08 19:58:27.611,1,1.0,False,,False,True,93.742,93.742
17,0 days 01:30:35.291000,VER,1,0 days 00:01:33.946000,18.0,1.0,,,31.655,36.039,26.252,0 days 01:29:32.979000,0 days 01:30:09.018000,0 days 01:30:35.270000,212.0,185.0,270.0,310.0,False,MEDIUM,18.0,True,Red Bull Racing,0 days 01:29:01.345000,2022-05-08 20:00:01.353,1,1.0,False,,False,True,93.946,93.946
18,0 days 01:32:08.975000,VER,1,0 days 00:01:33.684000,19.0,1.0,,,31.623,35.823,26.238,0 days 01:31:06.893000,0 days 01:31:42.716000,0 days 01:32:08.954000,213.0,185.0,271.0,311.0,False,MEDIUM,19.0,True,Red Bull Racing,0 days 01:30:35.291000,2022-05-08 20:01:35.299,1,1.0,False,,False,True,93.684,93.684
19,0 days 01:33:42.224000,VER,1,0 days 00:01:33.249000,20.0,1.0,,,31.425,35.731,26.093,0 days 01:32:40.379000,0 days 01:33:16.110000,0 days 01:33:42.203000,214.0,185.0,271.0,313.0,True,MEDIUM,20.0,True,Red Bull Racing,0 days 01:32:08.975000,2022-05-08 20:03:08.983,2,1.0,False,,False,True,93.249,93.24900000000001
20,0 days 01:35:15.571000,VER,1,0 days 00:01:33.347000,21.0,1.0,,,31.443,35.887,26.017,0 days 01:34:13.646000,0 days 01:34:49.533000,0 days 01:35:15.550000,,185.0,272.0,313.0,False,MEDIUM,21.0,True,Red Bull Racing,0 days 01:33:42.224000,2022-05-08 20:04:42.232,1,1.0,False,,False,True,93.347,93.347
21,0 days 01:36:48.764000,VER,1,0 days 00:01:33.193000,22.0,1.0,,,31.469,35.693,26.031,0 days 01:35:47.019000,0 days 01:36:22.712000,0 days 01:36:48.743000,215.0,185.0,271.0,313.0,True,MEDIUM,22.0,True,Red Bull Racing,0 days 01:35:15.571000,2022-05-08 20:06:15.579,1,1.0,False,,False,True,93.193,93.19300000000001
22,0 days 01:38:22.039000,VER,1,0 days 00:01:33.275000,23.0,1.0,,,31.427,35.73,26.118,0 days 01:37:20.170000,0 days 01:37:55.900000,0 days 01:38:22.018000,214.0,185.0,273.0,314.0,False,MEDIUM,23.0,True,Red Bull Racing,0 days 01:36:48.764000,2022-05-08 20:07:48.772,1,1.0,False,,False,True,93.275,93.27499999999999
23,0 days 01:39:55.526000,VER,1,0 days 00:01:33.487000,24.0,1.0,,,31.538,35.825,26.124,0 days 01:38:53.556000,0 days 01:39:29.381000,0 days 01:39:55.505000,215.0,186.0,273.0,313.0,False,MEDIUM,24.0,True,Red Bull Racing,0 days 01:38:22.039000,2022-05-08 20:09:22.047,1,1.0,False,,False,True,93.487,93.487
24,0 days 01:41:28.812000,VER,1,0 days 00:01:33.286000,25.0,1.0,,,31.535,35.703,26.048,0 days 01:40:27.040000,0 days 01:41:02.743000,0 days 01:41:28.791000,213.0,185.0,274.0,314.0,False,MEDIUM,25.0,True,Red Bull Racing,0 days 01:39:55.526000,2022-05-08 20:10:55.534,1,1.0,False,,False,True,93.286,93.286
25,0 days 01:43:07.317000,VER,1,0 days 00:01:38.505000,26.0,1.0,,0 days 01:43:05.289000,31.47,35.701,31.334,0 days 01:42:00.261000,0 days 01:42:35.962000,0 days 01:43:07.296000,215.0,184.0,,312.0,False,MEDIUM,26.0,True,Red Bull Racing,0 days 01:41:28.812000,2022-05-08 20:12:28.820,1,1.0,False,,False,False,98.505,98.505
26,0 days 01:44:55.364000,VER,1,0 days 00:01:48.047000,27.0,2.0,0 days 01:43:24.108000,,46.297,35.601,26.149,0 days 01:43:53.593000,0 days 01:44:29.194000,0 days 01:44:55.343000,215.0,188.0,271.0,309.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:43:07.317000,2022-05-08 20:14:07.325,1,2.0,False,,False,False,108.047,108.047
27,0 days 01:46:28.499000,VER,1,0 days 00:01:33.135000,28.0,2.0,,,31.262,35.672,26.201,0 days 01:45:26.605000,0 days 01:46:02.277000,0 days 01:46:28.478000,216.0,187.0,273.0,308.0,True,HARD,2.0,True,Red Bull Racing,0 days 01:44:55.364000,2022-05-08 20:15:55.372,1,1.0,False,,False,True,93.135,93.13499999999999
28,0 days 01:48:01.278000,VER,1,0 days 00:01:32.779000,29.0,2.0,,,31.074,35.642,26.063,0 days 01:46:59.552000,0 days 01:47:35.194000,0 days 01:48:01.257000,,186.0,275.0,310.0,True,HARD,3.0,True,Red Bull Racing,0 days 01:46:28.499000,2022-05-08 20:17:28.507,1,1.0,False,,False,True,92.779,92.77900000000001
29,0 days 01:49:34.494000,VER,1,0 days 00:01:33.216000,30.0,2.0,,,31.174,35.853,26.189,0 days 01:48:32.431000,0 days 01:49:08.284000,0 days 01:49:34.473000,,185.0,274.0,311.0,False,HARD,4.0,True,Red Bull Racing,0 days 01:48:01.278000,2022-05-08 20:19:01.286,1,1.0,False,,False,True,93.216,93.21600000000001
30,0 days 01:51:07.527000,VER,1,0 days 00:01:33.033000,31.0,2.0,,,31.329,35.68,26.024,0 days 01:50:05.802000,0 days 01:50:41.482000,0 days 01:51:07.506000,215.0,185.0,275.0,312.0,False,HARD,5.0,True,Red Bull Racing,0 days 01:49:34.494000,2022-05-08 20:20:34.502,1,1.0,False,,False,True,93.033,93.033
31,0 days 01:52:40.269000,VER,1,0 days 00:01:32.742000,32.0,2.0,,,31.026,35.667,26.049,0 days 01:51:38.532000,0 days 01:52:14.199000,0 days 01:52:40.248000,216.0,187.0,277.0,311.0,True,HARD,6.0,True,Red Bull Racing,0 days 01:51:07.527000,2022-05-08 20:22:07.535,1,1.0,False,,False,True,92.742,92.74199999999999
