,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 01:04:05.945000,VER,1,0 days 00:01:38.082000,1.0,1.0,0 days 00:21:33.199000,,,30.36,29.775,,0 days 01:03:36.179000,0 days 01:04:05.969000,281.0,298.0,290.0,301.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:02:27.563000,2022-03-27 17:03:27.573,1,3.0,False,,False,False,98.082,
1,0 days 01:05:41.220000,VER,1,0 days 00:01:35.275000,2.0,1.0,,,35.387,30.255,29.633,0 days 01:04:41.334000,0 days 01:05:11.589000,0 days 01:05:41.222000,279.0,300.0,291.0,302.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:04:05.945000,2022-03-27 17:05:05.955,1,3.0,False,,False,False,95.275,95.27499999999999
2,0 days 01:07:16.110000,VER,1,0 days 00:01:34.890000,3.0,1.0,,,35.145,30.204,29.541,0 days 01:06:16.367000,0 days 01:06:46.571000,0 days 01:07:16.112000,282.0,301.0,290.0,304.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:05:41.220000,2022-03-27 17:06:41.230,1,3.0,False,,False,False,94.89,94.89
3,0 days 01:08:50.810000,VER,1,0 days 00:01:34.700000,4.0,1.0,,,35.025,30.238,29.437,0 days 01:07:51.137000,0 days 01:08:21.375000,0 days 01:08:50.812000,,302.0,291.0,307.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 01:07:16.110000,2022-03-27 17:08:16.120,1,3.0,False,,False,False,94.7,94.7
4,0 days 01:10:25.619000,VER,1,0 days 00:01:34.809000,5.0,1.0,,,35.107,30.147,29.555,0 days 01:09:25.919000,0 days 01:09:56.066000,0 days 01:10:25.621000,,303.0,290.0,307.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:08:50.810000,2022-03-27 17:09:50.820,1,3.0,False,,False,False,94.809,94.809
5,0 days 01:12:00.459000,VER,1,0 days 00:01:34.840000,6.0,1.0,,,35.157,30.156,29.527,0 days 01:11:00.778000,0 days 01:11:30.934000,0 days 01:12:00.461000,284.0,303.0,291.0,309.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:10:25.619000,2022-03-27 17:11:25.629,1,3.0,False,,False,False,94.84,94.83999999999999
6,0 days 01:13:35.093000,VER,1,0 days 00:01:34.634000,7.0,1.0,,,35.083,30.108,29.443,0 days 01:12:35.544000,0 days 01:13:05.652000,0 days 01:13:35.095000,282.0,304.0,291.0,307.0,True,MEDIUM,7.0,True,Red Bull Racing,0 days 01:12:00.459000,2022-03-27 17:13:00.469,1,3.0,False,,False,False,94.634,94.634
7,0 days 01:15:09.914000,VER,1,0 days 00:01:34.821000,8.0,1.0,,,35.108,30.194,29.519,0 days 01:14:10.203000,0 days 01:14:40.397000,0 days 01:15:09.916000,284.0,304.0,291.0,307.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 01:13:35.093000,2022-03-27 17:14:35.103,1,3.0,False,,False,False,94.821,94.821
8,0 days 01:16:44.746000,VER,1,0 days 00:01:34.832000,9.0,1.0,,,35.15,30.248,29.434,0 days 01:15:45.066000,0 days 01:16:15.314000,0 days 01:16:44.748000,281.0,304.0,291.0,307.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:15:09.914000,2022-03-27 17:16:09.924,1,3.0,False,,False,False,94.832,94.832
9,0 days 01:18:19.998000,VER,1,0 days 00:01:35.252000,10.0,1.0,,,35.219,30.413,29.62,0 days 01:17:19.967000,0 days 01:17:50.380000,0 days 01:18:20,282.0,303.0,291.0,306.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 01:16:44.746000,2022-03-27 17:17:44.756,1,3.0,False,,False,False,95.252,95.25200000000001
10,0 days 01:19:54.957000,VER,1,0 days 00:01:34.959000,11.0,1.0,,,35.104,30.262,29.593,0 days 01:18:55.104000,0 days 01:19:25.366000,0 days 01:19:54.959000,283.0,302.0,290.0,305.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 01:18:19.998000,2022-03-27 17:19:20.008,1,3.0,False,,False,False,94.959,94.959
11,0 days 01:21:30.148000,VER,1,0 days 00:01:35.191000,12.0,1.0,,,35.303,30.273,29.615,0 days 01:20:30.262000,0 days 01:21:00.535000,0 days 01:21:30.150000,,302.0,290.0,303.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 01:19:54.957000,2022-03-27 17:20:54.967,1,3.0,False,,False,False,95.191,95.19099999999999
12,0 days 01:23:05.130000,VER,1,0 days 00:01:34.982000,13.0,1.0,,,35.203,30.242,29.537,0 days 01:22:05.353000,0 days 01:22:35.595000,0 days 01:23:05.132000,,303.0,291.0,303.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 01:21:30.148000,2022-03-27 17:22:30.158,1,3.0,False,,False,False,94.982,94.982
13,0 days 01:24:40.223000,VER,1,0 days 00:01:35.093000,14.0,1.0,,,35.142,30.279,29.672,0 days 01:23:40.274000,0 days 01:24:10.553000,0 days 01:24:40.225000,282.0,304.0,291.0,305.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 01:23:05.130000,2022-03-27 17:24:05.140,1,3.0,False,,False,False,95.093,95.093
