,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 01:04:38.967000,VER,1,0 days 00:02:21.969000,1.0,1.0,0 days 00:25:03.697000,0 days 01:04:31.951000,,63.78,35.284,,0 days 01:04:03.119000,0 days 01:04:38.452000,126.0,172.0,,206.0,False,SOFT,1.0,True,Red Bull Racing,0 days 01:02:16.093000,2022-07-03 14:03:16.105,25,1.0,False,,False,False,141.969,
1,0 days 01:57:54.524000,VER,1,,2.0,2.0,0 days 01:55:09.310000,,,69.957,48.658,,0 days 01:57:05.319000,0 days 01:57:53.960000,159.0,79.0,50.0,261.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:55:00.091000,2022-07-03 14:56:00.103,1,2.0,False,,False,False,,
2,0 days 02:00:24.775000,VER,1,,3.0,2.0,,,85.942,38.543,25.875,0 days 01:59:19.937000,0 days 01:59:58.422000,0 days 02:00:24.244000,291.0,253.0,243.0,301.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 01:57:54.524000,2022-07-03 14:58:54.536,1,10.0,False,,False,False,,150.35999999999999
3,0 days 02:01:58.582000,VER,1,0 days 00:01:33.807000,4.0,2.0,,,30.031,38.047,25.729,0 days 02:00:54.242000,0 days 02:01:32.289000,0 days 02:01:58.018000,286.0,252.0,243.0,303.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 02:00:24.775000,2022-07-03 15:01:24.787,1,4.0,False,,False,True,93.807,93.807
4,0 days 02:03:32.071000,VER,1,0 days 00:01:33.489000,5.0,2.0,,,29.805,38.045,25.639,0 days 02:02:27.823000,0 days 02:03:05.868000,0 days 02:03:31.507000,288.0,253.0,243.0,299.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 02:01:58.582000,2022-07-03 15:02:58.594,1,3.0,False,,False,True,93.489,93.48899999999999
5,0 days 02:05:05.610000,VER,1,0 days 00:01:33.539000,6.0,2.0,,,29.831,38.096,25.612,0 days 02:04:01.338000,0 days 02:04:39.434000,0 days 02:05:05.046000,289.0,251.0,243.0,302.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 02:03:32.071000,2022-07-03 15:04:32.083,1,2.0,False,,False,True,93.539,93.53899999999999
6,0 days 02:06:39.372000,VER,1,0 days 00:01:33.762000,7.0,2.0,,,29.889,38.15,25.723,0 days 02:05:34.935000,0 days 02:06:13.085000,0 days 02:06:38.808000,287.0,251.0,244.0,300.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 02:05:05.610000,2022-07-03 15:06:05.622,1,2.0,False,,False,True,93.762,93.762
7,0 days 02:08:12.823000,VER,1,0 days 00:01:33.451000,8.0,2.0,,,29.619,38.302,25.53,0 days 02:07:08.427000,0 days 02:07:46.729000,0 days 02:08:12.259000,308.0,253.0,244.0,322.0,True,MEDIUM,7.0,True,Red Bull Racing,0 days 02:06:39.372000,2022-07-03 15:07:39.384,1,2.0,False,,False,True,93.451,93.451
8,0 days 02:09:46.429000,VER,1,0 days 00:01:33.606000,9.0,2.0,,,29.714,38.352,25.54,0 days 02:08:41.973000,0 days 02:09:20.325000,0 days 02:09:45.865000,307.0,252.0,243.0,320.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 02:08:12.823000,2022-07-03 15:09:12.835,1,2.0,False,,False,True,93.606,93.606
9,0 days 02:11:19.915000,VER,1,0 days 00:01:33.486000,10.0,2.0,,,29.765,38.324,25.397,0 days 02:10:15.630000,0 days 02:10:53.954000,0 days 02:11:19.351000,,253.0,243.0,318.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 02:09:46.429000,2022-07-03 15:10:46.441,1,1.0,False,,False,True,93.486,93.48599999999999
