,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
20,0 days 01:28:42.194000,VER,1,0 days 00:01:10.142000,21.0,2.0,,,17.729,31.264,21.149,0 days 01:27:49.781000,0 days 01:28:21.045000,0 days 01:28:42.194000,,230.0,271.0,295.0,False,MEDIUM,21.0,False,Red Bull Racing,0 days 01:27:32.052000,2023-07-02 13:28:33.044,1,1.0,False,,False,True,70.142,70.142
21,0 days 01:29:52.531000,VER,1,0 days 00:01:10.337000,22.0,2.0,,,17.662,31.399,21.276,0 days 01:28:59.856000,0 days 01:29:31.255000,0 days 01:29:52.531000,,225.0,270.0,293.0,False,MEDIUM,22.0,False,Red Bull Racing,0 days 01:28:42.194000,2023-07-02 13:29:43.186,1,1.0,False,,False,True,70.337,70.337
22,0 days 01:31:02.927000,VER,1,0 days 00:01:10.396000,23.0,2.0,,,17.659,31.502,21.235,0 days 01:30:10.190000,0 days 01:30:41.692000,0 days 01:31:02.927000,295.0,227.0,270.0,296.0,False,MEDIUM,23.0,False,Red Bull Racing,0 days 01:29:52.531000,2023-07-02 13:30:53.523,1,1.0,False,,False,True,70.396,70.396
23,0 days 01:32:16.446000,VER,1,0 days 00:01:13.519000,24.0,2.0,,0 days 01:32:13.140000,17.669,31.481,24.369,0 days 01:31:20.596000,0 days 01:31:52.077000,0 days 01:32:16.446000,294.0,229.0,,295.0,False,MEDIUM,24.0,False,Red Bull Racing,0 days 01:31:02.927000,2023-07-02 13:32:03.919,1,1.0,False,,False,False,73.519,73.519
24,0 days 01:33:43.215000,VER,1,0 days 00:01:26.769000,25.0,3.0,0 days 01:32:34.421000,,34.338,31.305,21.126,0 days 01:32:50.784000,0 days 01:33:22.089000,0 days 01:33:43.215000,304.0,231.0,282.0,318.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:32:16.446000,2023-07-02 13:33:17.438,1,3.0,False,,False,False,86.769,86.769
25,0 days 01:34:52.144000,VER,1,0 days 00:01:08.929000,26.0,3.0,,,17.321,30.689,20.919,0 days 01:34:00.536000,0 days 01:34:31.225000,0 days 01:34:52.144000,320.0,233.0,273.0,315.0,True,HARD,2.0,True,Red Bull Racing,0 days 01:33:43.215000,2023-07-02 13:34:44.207,1,2.0,False,,False,True,68.929,68.929
26,0 days 01:36:01.389000,VER,1,0 days 00:01:09.245000,27.0,3.0,,,17.544,30.851,20.85,0 days 01:35:09.688000,0 days 01:35:40.539000,0 days 01:36:01.389000,290.0,234.0,273.0,291.0,False,HARD,3.0,True,Red Bull Racing,0 days 01:34:52.144000,2023-07-02 13:35:53.136,1,2.0,False,,False,True,69.245,69.245
27,0 days 01:37:10.640000,VER,1,0 days 00:01:09.251000,28.0,3.0,,,17.468,30.873,20.91,0 days 01:36:18.857000,0 days 01:36:49.730000,0 days 01:37:10.640000,293.0,232.0,272.0,294.0,False,HARD,4.0,True,Red Bull Racing,0 days 01:36:01.389000,2023-07-02 13:37:02.381,1,2.0,False,,False,True,69.251,69.251
28,0 days 01:38:19.929000,VER,1,0 days 00:01:09.289000,29.0,3.0,,,17.466,30.9,20.923,0 days 01:37:28.106000,0 days 01:37:59.006000,0 days 01:38:19.929000,294.0,232.0,274.0,294.0,False,HARD,5.0,True,Red Bull Racing,0 days 01:37:10.640000,2023-07-02 13:38:11.632,1,2.0,False,,False,True,69.289,69.289
29,0 days 01:39:29.302000,VER,1,0 days 00:01:09.373000,30.0,3.0,,,17.468,31.009,20.896,0 days 01:38:37.397000,0 days 01:39:08.406000,0 days 01:39:29.302000,296.0,231.0,274.0,293.0,False,HARD,6.0,True,Red Bull Racing,0 days 01:38:19.929000,2023-07-02 13:39:20.921,1,2.0,False,,False,True,69.373,69.373
30,0 days 01:40:38.878000,VER,1,0 days 00:01:09.576000,31.0,3.0,,,17.466,31.191,20.919,0 days 01:39:46.768000,0 days 01:40:17.959000,0 days 01:40:38.878000,295.0,230.0,273.0,293.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:39:29.302000,2023-07-02 13:40:30.294,1,2.0,False,,False,True,69.576,69.576
31,0 days 01:41:48.481000,VER,1,0 days 00:01:09.603000,32.0,3.0,,,17.456,31.116,21.031,0 days 01:40:56.334000,0 days 01:41:27.450000,0 days 01:41:48.481000,,231.0,274.0,293.0,False,HARD,8.0,True,Red Bull Racing,0 days 01:40:38.878000,2023-07-02 13:41:39.870,1,2.0,False,,False,True,69.603,69.60300000000001
32,0 days 01:42:58.112000,VER,1,0 days 00:01:09.631000,33.0,3.0,,,17.511,31.015,21.105,0 days 01:42:05.992000,0 days 01:42:37.007000,0 days 01:42:58.112000,298.0,231.0,275.0,297.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:41:48.481000,2023-07-02 13:42:49.473,1,2.0,False,,False,True,69.631,69.631
33,0 days 01:44:07.891000,VER,1,0 days 00:01:09.779000,34.0,3.0,,,17.213,31.4,21.166,0 days 01:43:15.325000,0 days 01:43:46.725000,0 days 01:44:07.891000,317.0,225.0,283.0,321.0,False,HARD,10.0,True,Red Bull Racing,0 days 01:42:58.112000,2023-07-02 13:43:59.104,1,2.0,False,,False,True,69.779,69.779
34,0 days 01:45:17.156000,VER,1,0 days 00:01:09.265000,35.0,3.0,,,17.242,31.014,21.009,0 days 01:44:25.133000,0 days 01:44:56.147000,0 days 01:45:17.156000,303.0,230.0,275.0,311.0,False,HARD,11.0,True,Red Bull Racing,0 days 01:44:07.891000,2023-07-02 13:45:08.883,1,1.0,False,,False,True,69.265,69.265
35,0 days 01:46:26.523000,VER,1,0 days 00:01:09.367000,36.0,3.0,,,17.512,30.825,21.03,0 days 01:45:34.668000,0 days 01:46:05.493000,0 days 01:46:26.523000,299.0,232.0,274.0,314.0,False,HARD,12.0,True,Red Bull Racing,0 days 01:45:17.156000,2023-07-02 13:46:18.148,1,1.0,False,,False,True,69.367,69.367
36,0 days 01:47:36.230000,VER,1,0 days 00:01:09.707000,37.0,3.0,,,17.511,31.122,21.074,0 days 01:46:44.034000,0 days 01:47:15.156000,0 days 01:47:36.230000,300.0,230.0,275.0,297.0,False,HARD,13.0,True,Red Bull Racing,0 days 01:46:26.523000,2023-07-02 13:47:27.515,1,1.0,False,,False,True,69.707,69.707
37,0 days 01:48:45.798000,VER,1,0 days 00:01:09.568000,38.0,3.0,,,17.544,31.003,21.021,0 days 01:47:53.774000,0 days 01:48:24.777000,0 days 01:48:45.798000,298.0,232.0,276.0,297.0,False,HARD,14.0,True,Red Bull Racing,0 days 01:47:36.230000,2023-07-02 13:48:37.222,1,1.0,False,,False,True,69.568,69.568
38,0 days 01:49:55.184000,VER,1,0 days 00:01:09.386000,39.0,3.0,,,17.29,31.171,20.925,0 days 01:49:03.088000,0 days 01:49:34.259000,0 days 01:49:55.184000,319.0,231.0,275.0,296.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:48:45.798000,2023-07-02 13:49:46.790,1,1.0,False,,False,True,69.386,69.386
39,0 days 01:51:04.615000,VER,1,0 days 00:01:09.431000,40.0,3.0,,,17.564,30.998,20.869,0 days 01:50:12.748000,0 days 01:50:43.746000,0 days 01:51:04.615000,295.0,232.0,275.0,296.0,False,HARD,16.0,True,Red Bull Racing,0 days 01:49:55.184000,2023-07-02 13:50:56.176,1,1.0,False,,False,True,69.431,69.431
40,0 days 01:52:14.142000,VER,1,0 days 00:01:09.527000,41.0,3.0,,,17.521,31.127,20.879,0 days 01:51:22.136000,0 days 01:51:53.263000,0 days 01:52:14.142000,,233.0,274.0,295.0,False,HARD,17.0,True,Red Bull Racing,0 days 01:51:04.615000,2023-07-02 13:52:05.607,1,1.0,False,,False,True,69.527,69.527
41,0 days 01:53:23.653000,VER,1,0 days 00:01:09.511000,42.0,3.0,,,17.501,31.024,20.986,0 days 01:52:31.643000,0 days 01:53:02.667000,0 days 01:53:23.653000,297.0,232.0,274.0,297.0,False,HARD,18.0,True,Red Bull Racing,0 days 01:52:14.142000,2023-07-02 13:53:15.134,1,1.0,False,,False,True,69.511,69.51100000000001
42,0 days 01:54:33.245000,VER,1,0 days 00:01:09.592000,43.0,3.0,,,17.513,31.144,20.935,0 days 01:53:41.166000,0 days 01:54:12.310000,0 days 01:54:33.245000,298.0,230.0,275.0,297.0,False,HARD,19.0,True,Red Bull Racing,0 days 01:53:23.653000,2023-07-02 13:54:24.645,1,1.0,False,,False,True,69.592,69.592
43,0 days 01:55:42.923000,VER,1,0 days 00:01:09.678000,44.0,3.0,,,17.457,31.244,20.977,0 days 01:54:50.702000,0 days 01:55:21.946000,0 days 01:55:42.923000,,227.0,276.0,300.0,False,HARD,20.0,True,Red Bull Racing,0 days 01:54:33.245000,2023-07-02 13:55:34.237,1,1.0,False,,False,True,69.678,69.678
44,0 days 01:56:52.574000,VER,1,0 days 00:01:09.651000,45.0,3.0,,,17.522,31.196,20.933,0 days 01:56:00.445000,0 days 01:56:31.641000,0 days 01:56:52.574000,296.0,230.0,275.0,299.0,False,HARD,21.0,True,Red Bull Racing,0 days 01:55:42.923000,2023-07-02 13:56:43.915,1,1.0,False,,False,True,69.651,69.65100000000001
45,0 days 01:58:02.137000,VER,1,0 days 00:01:09.563000,46.0,3.0,,,17.462,31.124,20.977,0 days 01:57:10.036000,0 days 01:57:41.160000,0 days 01:58:02.137000,298.0,231.0,276.0,302.0,False,HARD,22.0,True,Red Bull Racing,0 days 01:56:52.574000,2023-07-02 13:57:53.566,1,1.0,False,,False,True,69.563,69.563
46,0 days 01:59:11.588000,VER,1,0 days 00:01:09.451000,47.0,3.0,,,17.473,31.08,20.898,0 days 01:58:19.610000,0 days 01:58:50.690000,0 days 01:59:11.588000,,231.0,276.0,300.0,False,HARD,23.0,True,Red Bull Racing,0 days 01:58:02.137000,2023-07-02 13:59:03.129,1,1.0,False,,False,True,69.451,69.451
47,0 days 02:00:21.007000,VER,1,0 days 00:01:09.419000,48.0,3.0,,,17.426,31.134,20.859,0 days 01:59:29.014000,0 days 02:00:00.148000,0 days 02:00:21.007000,297.0,230.0,276.0,298.0,False,HARD,24.0,True,Red Bull Racing,0 days 01:59:11.588000,2023-07-02 14:00:12.580,1,1.0,False,,False,True,69.419,69.41900000000001
48,0 days 02:01:34.183000,VER,1,0 days 00:01:13.176000,49.0,3.0,,0 days 02:01:30.827000,17.481,31.25,24.445,0 days 02:00:38.488000,0 days 02:01:09.738000,0 days 02:01:34.183000,300.0,230.0,,299.0,False,HARD,25.0,True,Red Bull Racing,0 days 02:00:21.007000,2023-07-02 14:01:21.999,1,1.0,False,,False,False,73.176,73.176
49,0 days 02:03:00.451000,VER,1,0 days 00:01:26.268000,50.0,4.0,0 days 02:01:52.468000,,34.771,30.872,20.625,0 days 02:02:08.954000,0 days 02:02:39.826000,0 days 02:03:00.451000,294.0,233.0,277.0,300.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 02:01:34.183000,2023-07-02 14:02:35.175,1,1.0,False,,False,False,86.268,86.268
50,0 days 02:04:08.601000,VER,1,0 days 00:01:08.150000,51.0,4.0,,,17.267,30.365,20.518,0 days 02:03:17.718000,0 days 02:03:48.083000,0 days 02:04:08.601000,297.0,236.0,278.0,297.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 02:03:00.451000,2023-07-02 14:04:01.443,1,1.0,False,,False,True,68.15,68.15
51,0 days 02:05:16.943000,VER,1,0 days 00:01:08.342000,52.0,4.0,,,17.289,30.508,20.545,0 days 02:04:25.890000,0 days 02:04:56.398000,0 days 02:05:16.943000,295.0,236.0,277.0,296.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 02:04:08.601000,2023-07-02 14:05:09.593,1,1.0,False,,False,True,68.342,68.342
52,0 days 02:06:25.178000,VER,1,0 days 00:01:08.235000,53.0,4.0,,,17.273,30.481,20.481,0 days 02:05:34.216000,0 days 02:06:04.697000,0 days 02:06:25.178000,296.0,236.0,278.0,296.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 02:05:16.943000,2023-07-02 14:06:17.935,1,1.0,False,,False,True,68.235,68.23500000000001
53,0 days 02:07:33.428000,VER,1,0 days 00:01:08.250000,54.0,4.0,,,17.302,30.491,20.457,0 days 02:06:42.480000,0 days 02:07:12.971000,0 days 02:07:33.428000,293.0,236.0,277.0,295.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 02:06:25.178000,2023-07-02 14:07:26.170,1,1.0,False,,False,True,68.25,68.25
54,0 days 02:08:41.701000,VER,1,0 days 00:01:08.273000,55.0,4.0,,,17.272,30.556,20.445,0 days 02:07:50.700000,0 days 02:08:21.256000,0 days 02:08:41.701000,294.0,236.0,277.0,298.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 02:07:33.428000,2023-07-02 14:08:34.420,1,1.0,False,,False,True,68.273,68.273
55,0 days 02:09:50.051000,VER,1,0 days 00:01:08.350000,56.0,4.0,,,17.235,30.532,20.583,0 days 02:08:58.936000,0 days 02:09:29.468000,0 days 02:09:50.051000,295.0,236.0,276.0,296.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 02:08:41.701000,2023-07-02 14:09:42.693,1,1.0,False,,False,True,68.35,68.35
56,0 days 02:10:58.463000,VER,1,0 days 00:01:08.412000,57.0,4.0,,,17.237,30.656,20.519,0 days 02:10:07.288000,0 days 02:10:37.944000,0 days 02:10:58.463000,299.0,235.0,278.0,297.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 02:09:50.051000,2023-07-02 14:10:51.043,1,1.0,False,,False,True,68.412,68.412
57,0 days 02:12:06.952000,VER,1,0 days 00:01:08.489000,58.0,4.0,,,17.23,30.676,20.583,0 days 02:11:15.693000,0 days 02:11:46.369000,0 days 02:12:06.952000,301.0,236.0,277.0,299.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 02:10:58.463000,2023-07-02 14:11:59.455,1,1.0,False,,False,True,68.489,68.489
58,0 days 02:13:15.561000,VER,1,0 days 00:01:08.609000,59.0,4.0,,,17.342,30.743,20.524,0 days 02:12:24.294000,0 days 02:12:55.037000,0 days 02:13:15.561000,298.0,234.0,277.0,295.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 02:12:06.952000,2023-07-02 14:13:07.944,1,1.0,False,,False,True,68.609,68.609
59,0 days 02:14:24.096000,VER,1,0 days 00:01:08.535000,60.0,4.0,,,17.297,30.657,20.581,0 days 02:13:32.858000,0 days 02:14:03.515000,0 days 02:14:24.096000,299.0,236.0,276.0,298.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 02:13:15.561000,2023-07-02 14:14:16.553,1,1.0,False,,False,True,68.535,68.535
60,0 days 02:15:32.581000,VER,1,0 days 00:01:08.485000,61.0,4.0,,,17.369,30.652,20.464,0 days 02:14:41.465000,0 days 02:15:12.117000,0 days 02:15:32.581000,296.0,237.0,277.0,296.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 02:14:24.096000,2023-07-02 14:15:25.088,1,1.0,False,,False,True,68.485,68.485
61,0 days 02:16:41.148000,VER,1,0 days 00:01:08.567000,62.0,4.0,,,17.36,30.638,20.569,0 days 02:15:49.941000,0 days 02:16:20.579000,0 days 02:16:41.148000,,236.0,277.0,295.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 02:15:32.581000,2023-07-02 14:16:33.573,1,1.0,False,,False,True,68.567,68.56700000000001
62,0 days 02:17:49.772000,VER,1,0 days 00:01:08.624000,63.0,4.0,,,17.356,30.691,20.577,0 days 02:16:58.504000,0 days 02:17:29.195000,0 days 02:17:49.772000,301.0,236.0,278.0,299.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 02:16:41.148000,2023-07-02 14:17:42.140,1,1.0,False,,False,True,68.624,68.624
63,0 days 02:18:58.464000,VER,1,0 days 00:01:08.692000,64.0,4.0,,,17.311,30.768,20.613,0 days 02:18:07.083000,0 days 02:18:37.851000,0 days 02:18:58.464000,298.0,236.0,278.0,300.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 02:17:49.772000,2023-07-02 14:18:50.764,1,1.0,False,,False,True,68.692,68.69200000000001
64,0 days 02:20:07.342000,VER,1,0 days 00:01:08.878000,65.0,4.0,,,17.269,30.833,20.776,0 days 02:19:15.733000,0 days 02:19:46.566000,0 days 02:20:07.342000,302.0,233.0,285.0,299.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 02:18:58.464000,2023-07-02 14:19:59.456,1,1.0,True,TRACK LIMITS AT TURN 10 LAP 65 ,False,True,68.878,68.878
65,0 days 02:21:15.943000,VER,1,0 days 00:01:08.601000,66.0,4.0,,,17.221,30.733,20.647,0 days 02:20:24.563000,0 days 02:20:55.296000,0 days 02:21:15.943000,297.0,234.0,277.0,295.0,False,MEDIUM,17.0,True,Red Bull Racing,0 days 02:20:07.342000,2023-07-02 14:21:08.334,1,1.0,True,TRACK LIMITS AT TURN 10 (NEXT LAP),False,True,68.601,68.601
66,0 days 02:22:24.797000,VER,1,0 days 00:01:08.854000,67.0,4.0,,,17.289,30.872,20.693,0 days 02:21:33.232000,0 days 02:22:04.104000,0 days 02:22:24.797000,298.0,237.0,277.0,298.0,False,MEDIUM,18.0,True,Red Bull Racing,0 days 02:21:15.943000,2023-07-02 14:22:16.935,1,1.0,False,,False,True,68.854,68.854
67,0 days 02:23:34.013000,VER,1,0 days 00:01:09.216000,68.0,4.0,,,17.653,30.863,20.7,0 days 02:22:42.450000,0 days 02:23:13.313000,0 days 02:23:34.013000,297.0,235.0,277.0,297.0,False,MEDIUM,19.0,True,Red Bull Racing,0 days 02:22:24.797000,2023-07-02 14:23:25.789,1,1.0,False,,False,True,69.216,69.216
68,0 days 02:24:46.241000,VER,1,0 days 00:01:12.228000,69.0,4.0,,0 days 02:24:42.912000,17.294,30.769,24.165,0 days 02:23:51.307000,0 days 02:24:22.076000,0 days 02:24:46.241000,300.0,237.0,,298.0,False,MEDIUM,20.0,True,Red Bull Racing,0 days 02:23:34.013000,2023-07-02 14:24:35.005,1,1.0,False,,False,False,72.228,72.22800000000001
69,0 days 02:26:14.071000,VER,1,0 days 00:01:27.830000,70.0,5.0,0 days 02:25:04.271000,,34.138,31.932,21.76,0 days 02:25:20.379000,0 days 02:25:52.311000,0 days 02:26:14.071000,293.0,220.0,278.0,291.0,False,SOFT,4.0,False,Red Bull Racing,0 days 02:24:46.241000,2023-07-02 14:25:47.233,1,1.0,False,,False,False,87.83,87.83
70,0 days 02:27:21.083000,VER,1,0 days 00:01:07.012000,71.0,5.0,,,17.04,29.896,20.076,0 days 02:26:31.111000,0 days 02:27:01.007000,0 days 02:27:21.083000,304.0,244.0,278.0,302.0,True,SOFT,5.0,False,Red Bull Racing,0 days 02:26:14.071000,2023-07-02 14:27:15.063,1,1.0,False,,False,True,67.012,67.012
71,0 days 01:03:19.845000,GAS,10,0 days 00:01:32.369000,1.0,1.0,0 days 00:13:26.021000,,,32.778,36.464,,0 days 01:02:43.468000,0 days 01:03:19.858000,307.0,222.0,90.0,305.0,False,MEDIUM,1.0,True,Alpine,0 days 01:01:47.219000,2023-07-02 13:02:48.211,24,10.0,False,,False,False,92.369,
72,0 days 01:05:15.564000,GAS,10,0 days 00:01:55.719000,2.0,1.0,,0 days 01:05:12.575000,31.336,40.703,43.68,0 days 01:03:51.161000,0 days 01:04:31.864000,0 days 01:05:15.544000,219.0,164.0,,272.0,False,MEDIUM,2.0,True,Alpine,0 days 01:03:19.845000,2023-07-02 13:04:20.837,4,9.0,False,,False,False,115.719,115.719
