,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
35,0 days 02:01:27.534000,VER,1,0 days 00:02:26.545000,36.0,2.0,,,52.402,57.524,36.619,0 days 01:59:53.341000,0 days 02:00:50.865000,0 days 02:01:27.484000,165.0,187.0,149.0,250.0,False,SOFT,6.0,False,Red Bull Racing,0 days 01:59:00.989000,2023-07-09 15:00:02.025,4,1.0,False,,False,False,146.545,146.54500000000002
36,0 days 02:03:51.369000,VER,1,0 days 00:02:23.835000,37.0,2.0,,,49.228,57.444,37.163,0 days 02:02:16.712000,0 days 02:03:14.156000,0 days 02:03:51.319000,124.0,204.0,163.0,234.0,False,SOFT,7.0,False,Red Bull Racing,0 days 02:01:27.534000,2023-07-09 15:02:28.570,4,1.0,False,,False,False,143.835,143.83499999999998
37,0 days 02:06:13.043000,VER,1,0 days 00:02:21.674000,38.0,2.0,,,41.251,57.488,42.935,0 days 02:04:32.570000,0 days 02:05:30.058000,0 days 02:06:12.993000,258.0,197.0,251.0,85.0,False,SOFT,8.0,False,Red Bull Racing,0 days 02:03:51.369000,2023-07-09 15:04:52.405,4,1.0,False,,False,False,141.674,141.674
38,0 days 02:07:43.391000,VER,1,0 days 00:01:30.348000,39.0,2.0,,,28.668,36.724,24.956,0 days 02:06:41.661000,0 days 02:07:18.385000,0 days 02:07:43.341000,298.0,260.0,249.0,289.0,True,SOFT,9.0,False,Red Bull Racing,0 days 02:06:13.043000,2023-07-09 15:07:14.079,1,1.0,False,,False,False,90.348,90.348
39,0 days 02:09:13.938000,VER,1,0 days 00:01:30.547000,40.0,2.0,,,29.056,36.602,24.889,0 days 02:08:12.397000,0 days 02:08:48.999000,0 days 02:09:13.888000,291.0,261.0,249.0,290.0,False,SOFT,10.0,False,Red Bull Racing,0 days 02:07:43.391000,2023-07-09 15:08:44.427,1,1.0,False,,False,True,90.547,90.547
40,0 days 02:10:44.626000,VER,1,0 days 00:01:30.688000,41.0,2.0,,,29.118,36.63,24.94,0 days 02:09:43.006000,0 days 02:10:19.636000,0 days 02:10:44.576000,294.0,261.0,250.0,294.0,False,SOFT,11.0,False,Red Bull Racing,0 days 02:09:13.938000,2023-07-09 15:10:14.974,1,1.0,False,,False,True,90.688,90.688
41,0 days 02:12:14.901000,VER,1,0 days 00:01:30.275000,42.0,2.0,,,29.078,36.353,24.844,0 days 02:11:13.654000,0 days 02:11:50.007000,0 days 02:12:14.851000,,264.0,250.0,293.0,True,SOFT,12.0,False,Red Bull Racing,0 days 02:10:44.626000,2023-07-09 15:11:45.662,1,1.0,False,,False,True,90.275,90.275
42,0 days 02:13:45.436000,VER,1,0 days 00:01:30.535000,43.0,2.0,,,29.205,36.344,24.986,0 days 02:12:44.056000,0 days 02:13:20.400000,0 days 02:13:45.386000,295.0,262.0,248.0,294.0,False,SOFT,13.0,False,Red Bull Racing,0 days 02:12:14.901000,2023-07-09 15:13:15.937,1,1.0,False,,False,True,90.535,90.53500000000001
43,0 days 02:15:16.084000,VER,1,0 days 00:01:30.648000,44.0,2.0,,,29.135,36.586,24.927,0 days 02:14:14.521000,0 days 02:14:51.107000,0 days 02:15:16.034000,,262.0,250.0,293.0,False,SOFT,14.0,False,Red Bull Racing,0 days 02:13:45.436000,2023-07-09 15:14:46.472,1,1.0,False,,False,True,90.648,90.648
44,0 days 02:16:47.426000,VER,1,0 days 00:01:31.342000,45.0,2.0,,,29.245,36.759,25.338,0 days 02:15:45.279000,0 days 02:16:22.038000,0 days 02:16:47.376000,297.0,261.0,247.0,291.0,False,SOFT,15.0,False,Red Bull Racing,0 days 02:15:16.084000,2023-07-09 15:16:17.120,1,1.0,False,,False,True,91.342,91.34200000000001
45,0 days 02:18:18.540000,VER,1,0 days 00:01:31.114000,46.0,2.0,,,29.413,36.576,25.125,0 days 02:17:16.789000,0 days 02:17:53.365000,0 days 02:18:18.490000,298.0,262.0,248.0,293.0,False,SOFT,16.0,False,Red Bull Racing,0 days 02:16:47.426000,2023-07-09 15:17:48.462,1,1.0,False,,False,True,91.114,91.114
46,0 days 02:19:49.688000,VER,1,0 days 00:01:31.148000,47.0,2.0,,,29.339,36.621,25.188,0 days 02:18:47.829000,0 days 02:19:24.450000,0 days 02:19:49.638000,297.0,263.0,249.0,292.0,False,SOFT,17.0,False,Red Bull Racing,0 days 02:18:18.540000,2023-07-09 15:19:19.576,1,1.0,False,,False,True,91.148,91.14800000000001
47,0 days 02:21:21.088000,VER,1,0 days 00:01:31.400000,48.0,2.0,,,29.405,36.769,25.226,0 days 02:20:19.043000,0 days 02:20:55.812000,0 days 02:21:21.038000,,260.0,249.0,289.0,False,SOFT,18.0,False,Red Bull Racing,0 days 02:19:49.688000,2023-07-09 15:20:50.724,1,1.0,False,,False,True,91.4,91.4
48,0 days 02:22:52.306000,VER,1,0 days 00:01:31.218000,49.0,2.0,,,29.336,36.686,25.196,0 days 02:21:50.374000,0 days 02:22:27.060000,0 days 02:22:52.256000,299.0,261.0,249.0,290.0,False,SOFT,19.0,False,Red Bull Racing,0 days 02:21:21.088000,2023-07-09 15:22:22.124,1,1.0,False,,False,True,91.218,91.21799999999999
49,0 days 02:24:23.598000,VER,1,0 days 00:01:31.292000,50.0,2.0,,,29.424,36.739,25.129,0 days 02:23:21.680000,0 days 02:23:58.419000,0 days 02:24:23.548000,,262.0,249.0,291.0,False,SOFT,20.0,False,Red Bull Racing,0 days 02:22:52.306000,2023-07-09 15:23:53.342,1,1.0,False,,False,True,91.292,91.292
50,0 days 02:25:54.995000,VER,1,0 days 00:01:31.397000,51.0,2.0,,,29.4,36.701,25.296,0 days 02:24:52.948000,0 days 02:25:29.649000,0 days 02:25:54.945000,,262.0,250.0,290.0,False,SOFT,21.0,False,Red Bull Racing,0 days 02:24:23.598000,2023-07-09 15:25:24.634,1,1.0,False,,False,True,91.397,91.39699999999999
51,0 days 02:27:25.970000,VER,1,0 days 00:01:30.975000,52.0,2.0,,,29.22,36.604,25.151,0 days 02:26:24.165000,0 days 02:27:00.769000,0 days 02:27:25.920000,,262.0,249.0,291.0,False,SOFT,22.0,False,Red Bull Racing,0 days 02:25:54.995000,2023-07-09 15:26:56.031,1,1.0,False,,False,True,90.975,90.975
52,0 days 01:03:50.032000,GAS,10,0 days 00:01:41.014000,1.0,1.0,0 days 00:14:14.641000,,,39.27,26.911,,0 days 01:03:23.198000,0 days 01:03:50.072000,299.0,249.0,244.0,295.0,False,MEDIUM,1.0,True,Alpine,0 days 01:02:08.731000,2023-07-09 14:03:09.767,1,9.0,False,,False,False,101.014,
53,0 days 01:05:24.738000,GAS,10,0 days 00:01:34.706000,2.0,1.0,,,29.954,38.367,26.385,0 days 01:04:19.940000,0 days 01:04:58.307000,0 days 01:05:24.692000,289.0,249.0,244.0,294.0,True,MEDIUM,2.0,True,Alpine,0 days 01:03:50.032000,2023-07-09 14:04:51.068,1,9.0,False,,False,True,94.706,94.706
54,0 days 01:06:58.343000,GAS,10,0 days 00:01:33.605000,3.0,1.0,,,29.596,38.168,25.841,0 days 01:05:54.288000,0 days 01:06:32.456000,0 days 01:06:58.297000,306.0,253.0,244.0,317.0,True,MEDIUM,3.0,True,Alpine,0 days 01:05:24.738000,2023-07-09 14:06:25.774,1,9.0,False,,False,True,93.605,93.60499999999999
55,0 days 01:08:31.692000,GAS,10,0 days 00:01:33.349000,4.0,1.0,,,29.492,38.086,25.771,0 days 01:07:27.789000,0 days 01:08:05.875000,0 days 01:08:31.646000,304.0,254.0,245.0,314.0,True,MEDIUM,4.0,True,Alpine,0 days 01:06:58.343000,2023-07-09 14:07:59.379,1,9.0,False,,False,True,93.349,93.349
56,0 days 01:10:05.555000,GAS,10,0 days 00:01:33.863000,5.0,1.0,,,29.566,38.12,26.177,0 days 01:09:01.212000,0 days 01:09:39.332000,0 days 01:10:05.509000,302.0,251.0,244.0,293.0,False,MEDIUM,5.0,True,Alpine,0 days 01:08:31.692000,2023-07-09 14:09:32.728,1,9.0,False,,False,True,93.863,93.863
57,0 days 01:11:39.698000,GAS,10,0 days 00:01:34.143000,6.0,1.0,,,29.697,38.381,26.065,0 days 01:10:35.206000,0 days 01:11:13.587000,0 days 01:11:39.652000,,252.0,244.0,310.0,False,MEDIUM,6.0,True,Alpine,0 days 01:10:05.555000,2023-07-09 14:11:06.591,1,9.0,False,,False,True,94.143,94.143
58,0 days 01:13:14.097000,GAS,10,0 days 00:01:34.399000,7.0,1.0,,,29.916,38.456,26.027,0 days 01:12:09.568000,0 days 01:12:48.024000,0 days 01:13:14.051000,,253.0,243.0,313.0,False,MEDIUM,7.0,True,Alpine,0 days 01:11:39.698000,2023-07-09 14:12:40.734,1,9.0,False,,False,True,94.399,94.399
59,0 days 01:14:48.002000,GAS,10,0 days 00:01:33.905000,8.0,1.0,,,29.751,38.006,26.148,0 days 01:13:43.802000,0 days 01:14:21.808000,0 days 01:14:47.956000,299.0,254.0,243.0,310.0,False,MEDIUM,8.0,True,Alpine,0 days 01:13:14.097000,2023-07-09 14:14:15.133,1,9.0,False,,False,True,93.905,93.905
60,0 days 01:16:21.594000,GAS,10,0 days 00:01:33.592000,9.0,1.0,,,29.741,37.85,26.001,0 days 01:15:17.697000,0 days 01:15:55.547000,0 days 01:16:21.548000,300.0,253.0,244.0,311.0,False,MEDIUM,9.0,True,Alpine,0 days 01:14:48.002000,2023-07-09 14:15:49.038,1,9.0,False,,False,True,93.592,93.59200000000001
61,0 days 01:17:55.449000,GAS,10,0 days 00:01:33.855000,10.0,1.0,,,29.747,37.908,26.2,0 days 01:16:51.295000,0 days 01:17:29.203000,0 days 01:17:55.403000,,252.0,244.0,307.0,False,MEDIUM,10.0,True,Alpine,0 days 01:16:21.594000,2023-07-09 14:17:22.630,1,9.0,False,,False,True,93.855,93.855
62,0 days 01:19:29.285000,GAS,10,0 days 00:01:33.836000,11.0,1.0,,,29.877,37.962,25.997,0 days 01:18:25.280000,0 days 01:19:03.242000,0 days 01:19:29.239000,298.0,252.0,242.0,305.0,False,MEDIUM,11.0,True,Alpine,0 days 01:17:55.449000,2023-07-09 14:18:56.485,1,9.0,False,,False,True,93.836,93.836
63,0 days 01:21:02.990000,GAS,10,0 days 00:01:33.705000,12.0,1.0,,,29.806,37.902,25.997,0 days 01:19:59.045000,0 days 01:20:36.947000,0 days 01:21:02.944000,299.0,252.0,245.0,305.0,False,MEDIUM,12.0,True,Alpine,0 days 01:19:29.285000,2023-07-09 14:20:30.321,1,9.0,False,,False,True,93.705,93.705
64,0 days 01:22:36.673000,GAS,10,0 days 00:01:33.683000,13.0,1.0,,,29.79,37.925,25.968,0 days 01:21:32.734000,0 days 01:22:10.659000,0 days 01:22:36.627000,,253.0,245.0,304.0,False,MEDIUM,13.0,True,Alpine,0 days 01:21:02.990000,2023-07-09 14:22:04.026,1,9.0,False,,False,True,93.683,93.683
65,0 days 01:24:10.516000,GAS,10,0 days 00:01:33.843000,14.0,1.0,,,29.922,38.058,25.863,0 days 01:23:06.549000,0 days 01:23:44.607000,0 days 01:24:10.470000,296.0,254.0,245.0,306.0,False,MEDIUM,14.0,True,Alpine,0 days 01:22:36.673000,2023-07-09 14:23:37.709,1,9.0,False,,False,True,93.843,93.843
66,0 days 01:25:44.285000,GAS,10,0 days 00:01:33.769000,15.0,1.0,,,29.671,38.183,25.915,0 days 01:24:40.141000,0 days 01:25:18.324000,0 days 01:25:44.239000,313.0,255.0,245.0,307.0,False,MEDIUM,15.0,True,Alpine,0 days 01:24:10.516000,2023-07-09 14:25:11.552,1,9.0,False,,False,True,93.769,93.769
67,0 days 01:27:17.820000,GAS,10,0 days 00:01:33.535000,16.0,1.0,,,29.712,37.938,25.885,0 days 01:26:13.951000,0 days 01:26:51.889000,0 days 01:27:17.774000,297.0,253.0,245.0,303.0,False,MEDIUM,16.0,True,Alpine,0 days 01:25:44.285000,2023-07-09 14:26:45.321,1,9.0,False,,False,True,93.535,93.53500000000001
68,0 days 01:28:50.958000,GAS,10,0 days 00:01:33.138000,17.0,1.0,,,29.79,37.516,25.832,0 days 01:27:47.564000,0 days 01:28:25.080000,0 days 01:28:50.912000,298.0,254.0,244.0,306.0,True,MEDIUM,17.0,True,Alpine,0 days 01:27:17.820000,2023-07-09 14:28:18.856,1,9.0,False,,False,True,93.138,93.138
69,0 days 01:30:24.249000,GAS,10,0 days 00:01:33.291000,18.0,1.0,,,29.817,37.714,25.76,0 days 01:29:20.729000,0 days 01:29:58.443000,0 days 01:30:24.203000,297.0,254.0,246.0,306.0,False,MEDIUM,18.0,True,Alpine,0 days 01:28:50.958000,2023-07-09 14:29:51.994,1,9.0,False,,False,True,93.291,93.29100000000001
70,0 days 01:31:57.448000,GAS,10,0 days 00:01:33.199000,19.0,1.0,,,29.589,37.892,25.718,0 days 01:30:53.792000,0 days 01:31:31.684000,0 days 01:31:57.402000,316.0,255.0,246.0,307.0,False,MEDIUM,19.0,True,Alpine,0 days 01:30:24.249000,2023-07-09 14:31:25.285,1,8.0,False,,False,True,93.199,93.199
71,0 days 01:33:30.696000,GAS,10,0 days 00:01:33.248000,20.0,1.0,,,29.99,37.599,25.659,0 days 01:32:27.392000,0 days 01:33:04.991000,0 days 01:33:30.650000,294.0,255.0,245.0,305.0,False,MEDIUM,20.0,True,Alpine,0 days 01:31:57.448000,2023-07-09 14:32:58.484,1,8.0,False,,False,True,93.248,93.24799999999999
72,0 days 01:35:03.794000,GAS,10,0 days 00:01:33.098000,21.0,1.0,,,29.88,37.487,25.731,0 days 01:34:00.530000,0 days 01:34:38.017000,0 days 01:35:03.748000,,254.0,245.0,306.0,True,MEDIUM,21.0,True,Alpine,0 days 01:33:30.696000,2023-07-09 14:34:31.732,1,8.0,False,,False,True,93.098,93.09800000000001
73,0 days 01:36:36.962000,GAS,10,0 days 00:01:33.168000,22.0,1.0,,,29.877,37.485,25.806,0 days 01:35:33.625000,0 days 01:36:11.110000,0 days 01:36:36.916000,295.0,256.0,244.0,305.0,False,MEDIUM,22.0,True,Alpine,0 days 01:35:03.794000,2023-07-09 14:36:04.830,1,8.0,False,,False,True,93.168,93.16799999999999
