,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 01:04:49.692000,VER,1,0 days 00:01:52.920000,1.0,1.0,0 days 00:25:13.886000,,,44.008,25.574,,0 days 01:04:24.145000,0 days 01:04:49.769000,195.0,211.0,325.0,319.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:02:56.466000,2022-06-12 11:03:56.474,1,3.0,False,,False,False,112.92,
1,0 days 01:06:38.646000,VER,1,0 days 00:01:48.954000,2.0,1.0,,,39.324,44.058,25.572,0 days 01:05:28.999000,0 days 01:06:13.057000,0 days 01:06:38.629000,,211.0,324.0,320.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:04:49.692000,2022-06-12 11:05:49.700,1,3.0,False,,False,True,108.954,108.95400000000001
2,0 days 01:08:27.336000,VER,1,0 days 00:01:48.690000,3.0,1.0,,,39.084,44.01,25.596,0 days 01:07:17.713000,0 days 01:08:01.723000,0 days 01:08:27.319000,199.0,207.0,327.0,320.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:06:38.646000,2022-06-12 11:07:38.654,1,3.0,False,,False,True,108.69,108.69
3,0 days 01:10:15.584000,VER,1,0 days 00:01:48.248000,4.0,1.0,,,38.711,44.142,25.395,0 days 01:09:06.030000,0 days 01:09:50.172000,0 days 01:10:15.567000,196.0,214.0,342.0,321.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 01:08:27.336000,2022-06-12 11:09:27.344,1,3.0,False,,False,True,108.248,108.248
4,0 days 01:12:03.896000,VER,1,0 days 00:01:48.312000,5.0,1.0,,,38.829,44.115,25.368,0 days 01:10:54.396000,0 days 01:11:38.511000,0 days 01:12:03.879000,200.0,217.0,344.0,322.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:10:15.584000,2022-06-12 11:11:15.592,1,3.0,False,,False,True,108.312,108.312
5,0 days 01:13:52.462000,VER,1,0 days 00:01:48.566000,6.0,1.0,,,38.928,44.225,25.413,0 days 01:12:42.807000,0 days 01:13:27.032000,0 days 01:13:52.445000,197.0,211.0,343.0,322.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:12:03.896000,2022-06-12 11:13:03.904,1,3.0,False,,False,True,108.566,108.56599999999999
6,0 days 01:15:41.237000,VER,1,0 days 00:01:48.775000,7.0,1.0,,,39.029,44.349,25.397,0 days 01:14:31.474000,0 days 01:15:15.823000,0 days 01:15:41.220000,198.0,212.0,344.0,322.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:13:52.462000,2022-06-12 11:14:52.470,1,3.0,False,,False,True,108.775,108.775
7,0 days 01:17:30.144000,VER,1,0 days 00:01:48.907000,8.0,1.0,,,39.152,44.366,25.389,0 days 01:16:20.372000,0 days 01:17:04.738000,0 days 01:17:30.127000,196.0,206.0,343.0,321.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 01:15:41.237000,2022-06-12 11:16:41.245,1,3.0,False,,False,True,108.907,108.907
8,0 days 01:19:28.459000,VER,1,0 days 00:01:58.315000,9.0,1.0,,,39.177,44.72,34.418,0 days 01:18:09.304000,0 days 01:18:54.024000,0 days 01:19:28.442000,202.0,209.0,203.0,308.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:17:30.144000,2022-06-12 11:18:30.152,26,2.0,False,,False,False,118.315,118.315
9,0 days 01:21:44.495000,VER,1,0 days 00:02:16.036000,10.0,1.0,,,51.62,58.402,26.014,0 days 01:20:20.062000,0 days 01:21:18.464000,0 days 01:21:44.478000,144.0,175.0,309.0,317.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 01:19:28.459000,2022-06-12 11:20:28.467,67,2.0,False,,False,False,136.036,136.036
10,0 days 01:23:32.911000,VER,1,0 days 00:01:48.416000,11.0,1.0,,,38.952,43.799,25.665,0 days 01:22:23.430000,0 days 01:23:07.229000,0 days 01:23:32.894000,205.0,222.0,322.0,317.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 01:21:44.495000,2022-06-12 11:22:44.503,1,2.0,False,,False,True,108.416,108.416
11,0 days 01:25:21.413000,VER,1,0 days 00:01:48.502000,12.0,1.0,,,38.981,43.908,25.613,0 days 01:24:11.875000,0 days 01:24:55.783000,0 days 01:25:21.396000,203.0,220.0,322.0,318.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 01:23:32.911000,2022-06-12 11:24:32.919,1,2.0,False,,False,True,108.502,108.50200000000001
12,0 days 01:27:09.920000,VER,1,0 days 00:01:48.507000,13.0,1.0,,,38.822,44.02,25.665,0 days 01:26:00.218000,0 days 01:26:44.238000,0 days 01:27:09.903000,205.0,216.0,322.0,319.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 01:25:21.413000,2022-06-12 11:26:21.421,2,2.0,False,,False,True,108.507,108.507
13,0 days 01:28:58.612000,VER,1,0 days 00:01:48.692000,14.0,1.0,,,38.991,44.208,25.493,0 days 01:27:48.894000,0 days 01:28:33.102000,0 days 01:28:58.595000,202.0,212.0,343.0,320.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 01:27:09.920000,2022-06-12 11:28:09.928,1,2.0,False,,False,True,108.692,108.692
14,0 days 01:30:47.699000,VER,1,0 days 00:01:49.087000,15.0,1.0,,,38.994,44.214,25.879,0 days 01:29:37.589000,0 days 01:30:21.803000,0 days 01:30:47.682000,206.0,214.0,318.0,314.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 01:28:58.612000,2022-06-12 11:29:58.620,1,1.0,False,,False,True,109.087,109.087
15,0 days 01:32:36.973000,VER,1,0 days 00:01:49.274000,16.0,1.0,,,39.022,44.357,25.895,0 days 01:31:26.704000,0 days 01:32:11.061000,0 days 01:32:36.956000,,215.0,319.0,315.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 01:30:47.699000,2022-06-12 11:31:47.707,1,1.0,False,,False,True,109.274,109.27399999999999
16,0 days 01:34:26.104000,VER,1,0 days 00:01:49.131000,17.0,1.0,,,39.05,44.206,25.875,0 days 01:33:16.006000,0 days 01:34:00.212000,0 days 01:34:26.087000,204.0,220.0,320.0,315.0,False,MEDIUM,17.0,True,Red Bull Racing,0 days 01:32:36.973000,2022-06-12 11:33:36.981,1,1.0,False,,False,True,109.131,109.131
17,0 days 01:36:19.590000,VER,1,0 days 00:01:53.486000,18.0,1.0,,0 days 01:36:18.250000,39.097,44.319,30.07,0 days 01:35:05.184000,0 days 01:35:49.503000,0 days 01:36:19.573000,207.0,220.0,,316.0,False,MEDIUM,18.0,True,Red Bull Racing,0 days 01:34:26.104000,2022-06-12 11:35:26.112,1,1.0,False,,False,False,113.486,113.48599999999999
18,0 days 01:38:23.729000,VER,1,0 days 00:02:04.139000,19.0,2.0,0 days 01:36:39.733000,,55.372,43.207,25.56,0 days 01:37:14.945000,0 days 01:37:58.152000,0 days 01:38:23.712000,210.0,220.0,319.0,317.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:36:19.590000,2022-06-12 11:37:19.598,1,2.0,False,,False,False,124.139,124.13900000000001
19,0 days 01:40:10.627000,VER,1,0 days 00:01:46.898000,20.0,2.0,,,38.243,43.088,25.567,0 days 01:39:01.955000,0 days 01:39:45.043000,0 days 01:40:10.610000,211.0,219.0,315.0,317.0,True,HARD,2.0,True,Red Bull Racing,0 days 01:38:23.729000,2022-06-12 11:39:23.737,1,1.0,False,,False,True,106.898,106.898
20,0 days 01:41:57.993000,VER,1,0 days 00:01:47.366000,21.0,2.0,,,38.365,43.51,25.491,0 days 01:40:48.975000,0 days 01:41:32.485000,0 days 01:41:57.976000,204.0,213.0,321.0,320.0,False,HARD,3.0,True,Red Bull Racing,0 days 01:40:10.627000,2022-06-12 11:41:10.635,1,1.0,False,,False,True,107.366,107.366
21,0 days 01:43:46.146000,VER,1,0 days 00:01:48.153000,22.0,2.0,,,38.631,43.883,25.639,0 days 01:42:36.607000,0 days 01:43:20.490000,0 days 01:43:46.129000,203.0,222.0,320.0,315.0,False,HARD,4.0,True,Red Bull Racing,0 days 01:41:57.993000,2022-06-12 11:42:58.001,1,1.0,False,,False,True,108.153,108.153
22,0 days 01:45:34.073000,VER,1,0 days 00:01:47.927000,23.0,2.0,,,38.567,43.742,25.618,0 days 01:44:24.696000,0 days 01:45:08.438000,0 days 01:45:34.056000,198.0,222.0,320.0,316.0,False,HARD,5.0,True,Red Bull Racing,0 days 01:43:46.146000,2022-06-12 11:44:46.154,1,1.0,False,,False,True,107.927,107.92699999999999
23,0 days 01:47:21.959000,VER,1,0 days 00:01:47.886000,24.0,2.0,,,38.526,43.733,25.627,0 days 01:46:12.582000,0 days 01:46:56.315000,0 days 01:47:21.942000,202.0,221.0,322.0,317.0,False,HARD,6.0,True,Red Bull Racing,0 days 01:45:34.073000,2022-06-12 11:46:34.081,1,1.0,False,,False,True,107.886,107.886
24,0 days 01:49:09.590000,VER,1,0 days 00:01:47.631000,25.0,2.0,,,38.412,43.671,25.548,0 days 01:48:00.354000,0 days 01:48:44.025000,0 days 01:49:09.573000,206.0,218.0,322.0,318.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:47:21.959000,2022-06-12 11:48:21.967,1,1.0,False,,False,True,107.631,107.631
25,0 days 01:50:57.303000,VER,1,0 days 00:01:47.713000,26.0,2.0,,,38.442,43.827,25.444,0 days 01:49:48.015000,0 days 01:50:31.842000,0 days 01:50:57.286000,204.0,218.0,323.0,319.0,False,HARD,8.0,True,Red Bull Racing,0 days 01:49:09.590000,2022-06-12 11:50:09.598,1,1.0,False,,False,True,107.713,107.71300000000001
26,0 days 01:52:45.104000,VER,1,0 days 00:01:47.801000,27.0,2.0,,,38.465,43.835,25.501,0 days 01:51:35.751000,0 days 01:52:19.586000,0 days 01:52:45.087000,201.0,211.0,325.0,320.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:50:57.303000,2022-06-12 11:51:57.311,1,1.0,False,,False,True,107.801,107.80100000000002
27,0 days 01:54:32.747000,VER,1,0 days 00:01:47.643000,28.0,2.0,,,38.532,43.625,25.486,0 days 01:53:23.619000,0 days 01:54:07.244000,0 days 01:54:32.730000,206.0,216.0,322.0,317.0,False,HARD,10.0,True,Red Bull Racing,0 days 01:52:45.104000,2022-06-12 11:53:45.112,1,1.0,False,,False,True,107.643,107.643
28,0 days 01:56:20.240000,VER,1,0 days 00:01:47.493000,29.0,2.0,,,38.414,43.567,25.512,0 days 01:55:11.144000,0 days 01:55:54.711000,0 days 01:56:20.223000,208.0,219.0,322.0,317.0,False,HARD,11.0,True,Red Bull Racing,0 days 01:54:32.747000,2022-06-12 11:55:32.755,1,1.0,False,,False,True,107.493,107.493
29,0 days 01:58:07.699000,VER,1,0 days 00:01:47.459000,30.0,2.0,,,38.299,43.686,25.474,0 days 01:56:58.522000,0 days 01:57:42.208000,0 days 01:58:07.682000,203.0,214.0,322.0,317.0,False,HARD,12.0,True,Red Bull Racing,0 days 01:56:20.240000,2022-06-12 11:57:20.248,1,1.0,False,,False,True,107.459,107.459
30,0 days 01:59:55.399000,VER,1,0 days 00:01:47.700000,31.0,2.0,,,38.441,43.803,25.456,0 days 01:58:46.123000,0 days 01:59:29.926000,0 days 01:59:55.382000,201.0,216.0,324.0,319.0,False,HARD,13.0,True,Red Bull Racing,0 days 01:58:07.699000,2022-06-12 11:59:07.707,1,1.0,False,,False,True,107.7,107.7
31,0 days 02:01:42.921000,VER,1,0 days 00:01:47.522000,32.0,2.0,,,38.391,43.789,25.342,0 days 02:00:33.773000,0 days 02:01:17.562000,0 days 02:01:42.904000,205.0,219.0,324.0,322.0,False,HARD,14.0,True,Red Bull Racing,0 days 01:59:55.399000,2022-06-12 12:00:55.407,1,1.0,False,,False,True,107.522,107.522
32,0 days 02:03:42.206000,VER,1,0 days 00:01:59.285000,33.0,2.0,,0 days 02:03:40.886000,38.451,45.04,35.794,0 days 02:02:21.355000,0 days 02:03:06.395000,0 days 02:03:42.189000,200.0,214.0,,315.0,False,HARD,15.0,True,Red Bull Racing,0 days 02:01:42.921000,2022-06-12 12:02:42.929,26,1.0,False,,False,False,119.285,119.285
33,0 days 02:06:26.088000,VER,1,,34.0,3.0,0 days 02:04:01.564000,,64.673,61.815,37.362,0 days 02:04:47.038000,0 days 02:05:48.734000,0 days 02:06:26.112000,121.0,187.0,163.0,233.0,False,HARD,1.0,True,Red Bull Racing,0 days 02:03:42.206000,2022-06-12 12:04:42.214,6,1.0,False,,False,False,,163.85
34,0 days 02:08:33.773000,VER,1,0 days 00:02:07.685000,35.0,3.0,,,51.262,51.007,25.416,0 days 02:07:17.333000,0 days 02:08:08.340000,0 days 02:08:33.756000,176.0,219.0,319.0,317.0,False,HARD,2.0,True,Red Bull Racing,0 days 02:06:26.088000,2022-06-12 12:07:26.096,67,1.0,False,,False,False,127.685,127.685
35,0 days 02:10:20.296000,VER,1,0 days 00:01:46.523000,36.0,3.0,,,38.074,43.153,25.296,0 days 02:09:11.830000,0 days 02:09:54.983000,0 days 02:10:20.279000,203.0,218.0,322.0,318.0,True,HARD,3.0,True,Red Bull Racing,0 days 02:08:33.773000,2022-06-12 12:09:33.781,1,1.0,False,,False,True,106.523,106.523
36,0 days 02:12:06.663000,VER,1,0 days 00:01:46.367000,37.0,3.0,,,37.976,43.069,25.322,0 days 02:10:58.255000,0 days 02:11:41.324000,0 days 02:12:06.646000,208.0,219.0,317.0,319.0,True,HARD,4.0,True,Red Bull Racing,0 days 02:10:20.296000,2022-06-12 12:11:20.304,1,1.0,False,,False,True,106.367,106.367
37,0 days 02:13:53.592000,VER,1,0 days 00:01:46.929000,38.0,3.0,,,38.115,43.251,25.563,0 days 02:12:44.761000,0 days 02:13:28.012000,0 days 02:13:53.575000,202.0,218.0,320.0,320.0,False,HARD,5.0,True,Red Bull Racing,0 days 02:12:06.663000,2022-06-12 12:13:06.671,1,1.0,False,,False,True,106.929,106.929
