,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 01:04:52.482000,VER,1,0 days 00:01:50.456000,1.0,1.0,0 days 00:11:37.033000,,,43.217,25.646,,0 days 01:04:26.913000,0 days 01:04:52.569000,200.0,215.0,317.0,320.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:03:01.758000,2023-04-30 11:04:03.228,2,2.0,False,,False,False,110.456,
1,0 days 01:06:40.189000,VER,1,0 days 00:01:47.707000,2.0,1.0,,,38.431,43.642,25.634,0 days 01:05:30.917000,0 days 01:06:14.559000,0 days 01:06:40.193000,194.0,212.0,318.0,322.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:04:52.482000,2023-04-30 11:05:53.952,1,2.0,False,,False,True,107.707,107.70700000000001
2,0 days 01:08:27.866000,VER,1,0 days 00:01:47.677000,3.0,1.0,,,38.493,43.718,25.466,0 days 01:07:18.686000,0 days 01:08:02.404000,0 days 01:08:27.870000,196.0,203.0,342.0,322.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:06:40.189000,2023-04-30 11:07:41.659,1,1.0,False,,False,True,107.677,107.67700000000002
3,0 days 01:10:14.974000,VER,1,0 days 00:01:47.108000,4.0,1.0,,,37.933,43.372,25.803,0 days 01:09:05.803000,0 days 01:09:49.175000,0 days 01:10:14.978000,197.0,209.0,311.0,316.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 01:08:27.866000,2023-04-30 11:09:29.336,1,1.0,False,,False,True,107.108,107.108
4,0 days 01:12:02.450000,VER,1,0 days 00:01:47.476000,5.0,1.0,,,38.284,43.414,25.778,0 days 01:10:53.262000,0 days 01:11:36.676000,0 days 01:12:02.454000,203.0,203.0,311.0,316.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:10:14.974000,2023-04-30 11:11:16.444,1,1.0,False,,False,True,107.476,107.476
5,0 days 01:13:49.652000,VER,1,0 days 00:01:47.202000,6.0,1.0,,,38.262,43.24,25.7,0 days 01:12:40.716000,0 days 01:13:23.956000,0 days 01:13:49.656000,201.0,209.0,313.0,317.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:12:02.450000,2023-04-30 11:13:03.920,1,1.0,False,,False,True,107.202,107.20200000000001
6,0 days 01:15:36.647000,VER,1,0 days 00:01:46.995000,7.0,1.0,,,38.268,43.032,25.695,0 days 01:14:27.924000,0 days 01:15:10.956000,0 days 01:15:36.651000,206.0,212.0,314.0,317.0,True,MEDIUM,7.0,True,Red Bull Racing,0 days 01:13:49.652000,2023-04-30 11:14:51.122,1,1.0,False,,False,True,106.995,106.995
7,0 days 01:17:23.448000,VER,1,0 days 00:01:46.801000,8.0,1.0,,,38.038,43.034,25.729,0 days 01:16:14.689000,0 days 01:16:57.723000,0 days 01:17:23.452000,,217.0,314.0,316.0,True,MEDIUM,8.0,True,Red Bull Racing,0 days 01:15:36.647000,2023-04-30 11:16:38.117,1,1.0,False,,False,True,106.801,106.801
8,0 days 01:19:10.392000,VER,1,0 days 00:01:46.944000,9.0,1.0,,,37.979,43.119,25.846,0 days 01:18:01.431000,0 days 01:18:44.550000,0 days 01:19:10.396000,,220.0,314.0,317.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:17:23.448000,2023-04-30 11:18:24.918,1,1.0,False,,False,True,106.944,106.944
9,0 days 01:21:01.170000,VER,1,0 days 00:01:50.778000,10.0,1.0,,0 days 01:20:59.833000,37.936,43.428,29.414,0 days 01:19:48.332000,0 days 01:20:31.760000,0 days 01:21:01.174000,211.0,216.0,,317.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 01:19:10.392000,2023-04-30 11:20:11.862,2,3.0,False,,False,False,110.778,110.778
10,0 days 01:23:44.580000,VER,1,,11.0,2.0,0 days 01:21:20.582000,,66.403,58.029,38.926,0 days 01:22:07.691000,0 days 01:23:05.658000,0 days 01:23:44.626000,140.0,139.0,210.0,203.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:21:01.170000,2023-04-30 11:22:02.640,24,7.0,False,,False,False,,163.358
11,0 days 01:26:18.807000,VER,1,,12.0,2.0,,,53.777,62.06,38.416,0 days 01:24:38.407000,0 days 01:25:40.437000,0 days 01:26:18.811000,119.0,184.0,213.0,263.0,False,HARD,2.0,True,Red Bull Racing,0 days 01:23:44.580000,2023-04-30 11:24:46.050,4,3.0,False,,False,False,,154.253
12,0 days 01:29:02.991000,VER,1,,13.0,2.0,,,56.452,65.618,42.153,0 days 01:27:15.326000,0 days 01:28:20.934000,0 days 01:29:03.121000,74.0,53.0,291.0,169.0,False,HARD,3.0,True,Red Bull Racing,0 days 01:26:18.807000,2023-04-30 11:27:20.277,4,3.0,False,,False,False,,164.22299999999998
13,0 days 01:30:49.927000,VER,1,0 days 00:01:46.936000,14.0,2.0,,,38.813,42.577,25.546,0 days 01:29:41.808000,0 days 01:30:24.385000,0 days 01:30:49.931000,200.0,215.0,314.0,319.0,False,HARD,4.0,True,Red Bull Racing,0 days 01:29:02.991000,2023-04-30 11:30:04.461,1,2.0,False,,False,False,106.936,106.936
14,0 days 01:32:35.614000,VER,1,0 days 00:01:45.687000,15.0,2.0,,,37.68,42.565,25.442,0 days 01:31:27.611000,0 days 01:32:10.176000,0 days 01:32:35.618000,199.0,218.0,318.0,321.0,True,HARD,5.0,True,Red Bull Racing,0 days 01:30:49.927000,2023-04-30 11:31:51.397,1,2.0,False,,False,True,105.687,105.68700000000001
15,0 days 01:34:21.111000,VER,1,0 days 00:01:45.497000,16.0,2.0,,,37.64,42.482,25.375,0 days 01:33:13.258000,0 days 01:33:55.740000,0 days 01:34:21.115000,208.0,223.0,318.0,322.0,True,HARD,6.0,True,Red Bull Racing,0 days 01:32:35.614000,2023-04-30 11:33:37.084,1,2.0,False,,False,True,105.497,105.497
16,0 days 01:36:06.609000,VER,1,0 days 00:01:45.498000,17.0,2.0,,,37.613,42.512,25.373,0 days 01:34:58.728000,0 days 01:35:41.240000,0 days 01:36:06.613000,205.0,218.0,319.0,321.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:34:21.111000,2023-04-30 11:35:22.581,2,2.0,False,,False,True,105.498,105.498
17,0 days 01:37:52.034000,VER,1,0 days 00:01:45.425000,18.0,2.0,,,37.403,42.605,25.417,0 days 01:36:44.016000,0 days 01:37:26.621000,0 days 01:37:52.038000,204.0,223.0,324.0,321.0,True,HARD,8.0,True,Red Bull Racing,0 days 01:36:06.609000,2023-04-30 11:37:08.079,1,2.0,False,,False,True,105.425,105.425
18,0 days 01:39:37.694000,VER,1,0 days 00:01:45.660000,19.0,2.0,,,37.513,42.638,25.509,0 days 01:38:29.551000,0 days 01:39:12.189000,0 days 01:39:37.698000,,216.0,317.0,322.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:37:52.034000,2023-04-30 11:38:53.504,1,2.0,False,,False,True,105.66,105.66
19,0 days 01:41:23.140000,VER,1,0 days 00:01:45.446000,20.0,2.0,,,37.256,42.789,25.401,0 days 01:40:14.954000,0 days 01:40:57.743000,0 days 01:41:23.144000,203.0,213.0,320.0,323.0,False,HARD,10.0,True,Red Bull Racing,0 days 01:39:37.694000,2023-04-30 11:40:39.164,1,2.0,False,,False,True,105.446,105.446
20,0 days 01:43:08.933000,VER,1,0 days 00:01:45.793000,21.0,2.0,,,37.631,42.759,25.403,0 days 01:42:00.775000,0 days 01:42:43.534000,0 days 01:43:08.937000,204.0,218.0,319.0,323.0,False,HARD,11.0,True,Red Bull Racing,0 days 01:41:23.140000,2023-04-30 11:42:24.610,1,2.0,False,,False,True,105.793,105.793
21,0 days 01:44:54.603000,VER,1,0 days 00:01:45.670000,22.0,2.0,,,37.564,42.666,25.44,0 days 01:43:46.501000,0 days 01:44:29.167000,0 days 01:44:54.607000,203.0,221.0,319.0,323.0,False,HARD,12.0,True,Red Bull Racing,0 days 01:43:08.933000,2023-04-30 11:44:10.403,1,2.0,False,,False,True,105.67,105.66999999999999
22,0 days 01:46:40.505000,VER,1,0 days 00:01:45.902000,23.0,2.0,,,37.754,42.708,25.44,0 days 01:45:32.361000,0 days 01:46:15.069000,0 days 01:46:40.509000,205.0,221.0,319.0,322.0,False,HARD,13.0,True,Red Bull Racing,0 days 01:44:54.603000,2023-04-30 11:45:56.073,1,2.0,False,,False,True,105.902,105.90199999999999
23,0 days 01:48:26.243000,VER,1,0 days 00:01:45.738000,24.0,2.0,,,37.626,42.742,25.37,0 days 01:47:18.135000,0 days 01:48:00.877000,0 days 01:48:26.247000,209.0,217.0,319.0,322.0,False,HARD,14.0,True,Red Bull Racing,0 days 01:46:40.505000,2023-04-30 11:47:41.975,1,2.0,False,,False,True,105.738,105.738
24,0 days 01:50:11.900000,VER,1,0 days 00:01:45.657000,25.0,2.0,,,37.575,42.763,25.319,0 days 01:49:03.822000,0 days 01:49:46.585000,0 days 01:50:11.904000,207.0,217.0,319.0,322.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:48:26.243000,2023-04-30 11:49:27.713,1,2.0,False,,False,True,105.657,105.657
25,0 days 01:51:57.755000,VER,1,0 days 00:01:45.855000,26.0,2.0,,,37.711,42.747,25.397,0 days 01:50:49.615000,0 days 01:51:32.362000,0 days 01:51:57.759000,206.0,217.0,319.0,322.0,False,HARD,16.0,True,Red Bull Racing,0 days 01:50:11.900000,2023-04-30 11:51:13.370,1,2.0,False,,False,True,105.855,105.85499999999999
26,0 days 01:53:43.380000,VER,1,0 days 00:01:45.625000,27.0,2.0,,,37.442,42.683,25.5,0 days 01:52:35.201000,0 days 01:53:17.884000,0 days 01:53:43.384000,205.0,224.0,317.0,321.0,False,HARD,17.0,True,Red Bull Racing,0 days 01:51:57.755000,2023-04-30 11:52:59.225,1,2.0,False,,False,True,105.625,105.625
27,0 days 01:55:29.074000,VER,1,0 days 00:01:45.694000,28.0,2.0,,,37.53,42.713,25.451,0 days 01:54:20.914000,0 days 01:55:03.627000,0 days 01:55:29.078000,202.0,222.0,317.0,322.0,False,HARD,18.0,True,Red Bull Racing,0 days 01:53:43.380000,2023-04-30 11:54:44.850,1,2.0,False,,False,True,105.694,105.69399999999999
28,0 days 01:57:15.439000,VER,1,0 days 00:01:46.365000,29.0,2.0,,,38.141,42.744,25.48,0 days 01:56:07.219000,0 days 01:56:49.963000,0 days 01:57:15.443000,210.0,220.0,316.0,321.0,False,HARD,19.0,True,Red Bull Racing,0 days 01:55:29.074000,2023-04-30 11:56:30.544,1,2.0,False,,False,True,106.365,106.365
29,0 days 01:59:01.014000,VER,1,0 days 00:01:45.575000,30.0,2.0,,,37.441,42.741,25.393,0 days 01:57:52.884000,0 days 01:58:35.625000,0 days 01:59:01.018000,213.0,219.0,317.0,321.0,False,HARD,20.0,True,Red Bull Racing,0 days 01:57:15.439000,2023-04-30 11:58:16.909,1,2.0,False,,False,True,105.575,105.575
30,0 days 02:00:46.362000,VER,1,0 days 00:01:45.348000,31.0,2.0,,,37.375,42.564,25.409,0 days 01:59:38.393000,0 days 02:00:20.957000,0 days 02:00:46.366000,210.0,218.0,317.0,322.0,True,HARD,21.0,True,Red Bull Racing,0 days 01:59:01.014000,2023-04-30 12:00:02.484,1,2.0,False,,False,True,105.348,105.34799999999998
