,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
10,0 days 01:20:05.798000,VER,1,0 days 00:01:16.204000,11.0,2.0,,,19.38,39.349,17.475,0 days 01:19:08.966000,0 days 01:19:48.315000,0 days 01:20:05.790000,304.0,238.0,304.0,288.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:18:49.594000,2022-11-13 18:19:50.620,1,17.0,False,,False,True,76.204,76.20400000000001
11,0 days 01:21:22.232000,VER,1,0 days 00:01:16.434000,12.0,2.0,,,19.483,39.381,17.57,0 days 01:20:25.273000,0 days 01:21:04.654000,0 days 01:21:22.224000,,242.0,305.0,290.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:20:05.798000,2022-11-13 18:21:06.824,1,17.0,False,,False,True,76.434,76.434
12,0 days 01:22:38.676000,VER,1,0 days 00:01:16.444000,13.0,2.0,,,19.472,39.498,17.474,0 days 01:21:41.696000,0 days 01:22:21.194000,0 days 01:22:38.668000,305.0,243.0,305.0,291.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:21:22.232000,2022-11-13 18:22:23.258,1,17.0,False,,False,True,76.444,76.444
13,0 days 01:23:55.029000,VER,1,0 days 00:01:16.353000,14.0,2.0,,,19.373,39.398,17.582,0 days 01:22:58.041000,0 days 01:23:37.439000,0 days 01:23:55.021000,,244.0,305.0,290.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:22:38.676000,2022-11-13 18:23:39.702,1,17.0,False,,False,True,76.353,76.35300000000001
14,0 days 01:25:11.497000,VER,1,0 days 00:01:16.468000,15.0,2.0,,,19.385,39.575,17.508,0 days 01:24:14.406000,0 days 01:24:53.981000,0 days 01:25:11.489000,,243.0,306.0,289.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 01:23:55.029000,2022-11-13 18:24:56.055,1,16.0,False,,False,True,76.468,76.468
15,0 days 01:26:28.185000,VER,1,0 days 00:01:16.688000,16.0,2.0,,,19.35,39.731,17.607,0 days 01:25:30.839000,0 days 01:26:10.570000,0 days 01:26:28.177000,306.0,240.0,306.0,294.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:25:11.497000,2022-11-13 18:26:12.523,1,16.0,False,,False,True,76.688,76.688
16,0 days 01:27:45.235000,VER,1,0 days 00:01:17.050000,17.0,2.0,,,19.507,39.916,17.627,0 days 01:26:47.684000,0 days 01:27:27.600000,0 days 01:27:45.227000,307.0,240.0,306.0,,False,MEDIUM,10.0,True,Red Bull Racing,0 days 01:26:28.185000,2022-11-13 18:27:29.211,1,15.0,False,,False,True,77.05,77.05
17,0 days 01:29:02.086000,VER,1,0 days 00:01:16.851000,18.0,2.0,,,19.446,39.821,17.584,0 days 01:28:04.673000,0 days 01:28:44.494000,0 days 01:29:02.078000,308.0,239.0,310.0,291.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 01:27:45.235000,2022-11-13 18:28:46.261,1,15.0,False,,False,True,76.851,76.851
18,0 days 01:30:19.923000,VER,1,0 days 00:01:17.837000,19.0,2.0,,,19.408,40.633,17.796,0 days 01:29:21.486000,0 days 01:30:02.119000,0 days 01:30:19.915000,318.0,232.0,324.0,297.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 01:29:02.086000,2022-11-13 18:30:03.112,1,14.0,False,,False,True,77.837,77.837
19,0 days 01:31:37.246000,VER,1,0 days 00:01:17.323000,20.0,2.0,,,19.575,40.103,17.645,0 days 01:30:39.490000,0 days 01:31:19.593000,0 days 01:31:37.238000,307.0,243.0,306.0,301.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 01:30:19.923000,2022-11-13 18:31:20.949,1,12.0,False,,False,True,77.323,77.323
20,0 days 01:32:54.730000,VER,1,0 days 00:01:17.484000,21.0,2.0,,,19.641,40.124,17.719,0 days 01:31:56.879000,0 days 01:32:37.003000,0 days 01:32:54.722000,306.0,245.0,306.0,291.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 01:31:37.246000,2022-11-13 18:32:38.272,1,12.0,False,,False,True,77.484,77.48400000000001
21,0 days 01:34:12.023000,VER,1,0 days 00:01:17.293000,22.0,2.0,,,19.546,40.039,17.708,0 days 01:33:14.268000,0 days 01:33:54.307000,0 days 01:34:12.015000,308.0,243.0,308.0,295.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 01:32:54.730000,2022-11-13 18:33:55.756,1,12.0,False,,False,True,77.293,77.293
22,0 days 01:35:33.540000,VER,1,0 days 00:01:21.517000,23.0,2.0,,0 days 01:35:30.606000,19.686,40.465,21.366,0 days 01:34:31.701000,0 days 01:35:12.166000,0 days 01:35:33.532000,321.0,237.0,,293.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 01:34:12.023000,2022-11-13 18:35:13.049,1,14.0,False,,False,False,81.517,81.517
23,0 days 01:37:15.709000,VER,1,0 days 00:01:42.169000,24.0,3.0,0 days 01:36:02.360000,,45.399,39.414,17.356,0 days 01:36:18.931000,0 days 01:36:58.345000,0 days 01:37:15.701000,298.0,244.0,302.0,,False,SOFT,8.0,False,Red Bull Racing,0 days 01:35:33.540000,2022-11-13 18:36:34.566,1,17.0,False,,False,False,102.169,102.16900000000001
24,0 days 01:38:31.759000,VER,1,0 days 00:01:16.050000,25.0,3.0,,,19.269,39.324,17.457,0 days 01:37:34.970000,0 days 01:38:14.294000,0 days 01:38:31.751000,307.0,239.0,305.0,288.0,False,SOFT,9.0,False,Red Bull Racing,0 days 01:37:15.709000,2022-11-13 18:38:16.735,1,17.0,False,,False,True,76.05,76.05
25,0 days 01:39:47.904000,VER,1,0 days 00:01:16.145000,26.0,3.0,,,19.295,39.325,17.525,0 days 01:38:51.046000,0 days 01:39:30.371000,0 days 01:39:47.896000,,245.0,307.0,,False,SOFT,10.0,False,Red Bull Racing,0 days 01:38:31.759000,2022-11-13 18:39:32.785,1,17.0,False,,False,True,76.145,76.14500000000001
26,0 days 01:41:03.895000,VER,1,0 days 00:01:15.991000,27.0,3.0,,,19.295,39.283,17.413,,0 days 01:40:46.474000,0 days 01:41:03.887000,309.0,241.0,307.0,293.0,False,SOFT,11.0,False,Red Bull Racing,0 days 01:39:47.904000,2022-11-13 18:40:48.930,1,17.0,False,,False,True,75.991,75.991
27,0 days 01:42:19.725000,VER,1,0 days 00:01:15.830000,28.0,3.0,,,19.322,39.209,17.299,0 days 01:41:23.209000,0 days 01:42:02.418000,0 days 01:42:19.717000,,244.0,309.0,292.0,False,SOFT,12.0,False,Red Bull Racing,0 days 01:41:03.895000,2022-11-13 18:42:04.921,1,17.0,False,,False,True,75.83,75.83000000000001
28,0 days 01:43:36.095000,VER,1,0 days 00:01:16.370000,29.0,3.0,,,19.225,39.685,17.46,0 days 01:42:38.942000,0 days 01:43:18.627000,0 days 01:43:36.087000,321.0,238.0,325.0,296.0,False,SOFT,13.0,False,Red Bull Racing,0 days 01:42:19.725000,2022-11-13 18:43:20.751,1,17.0,False,,False,True,76.37,76.37
29,0 days 01:44:52.266000,VER,1,0 days 00:01:16.171000,30.0,3.0,,,19.265,39.549,17.357,0 days 01:43:55.352000,0 days 01:44:34.901000,0 days 01:44:52.258000,310.0,243.0,310.0,325.0,False,SOFT,14.0,False,Red Bull Racing,0 days 01:43:36.095000,2022-11-13 18:44:37.121,1,16.0,False,,False,True,76.171,76.17099999999999
30,0 days 01:46:08.541000,VER,1,0 days 00:01:16.275000,31.0,3.0,,,19.407,39.427,17.441,0 days 01:45:11.665000,0 days 01:45:51.092000,0 days 01:46:08.533000,,248.0,310.0,292.0,False,SOFT,15.0,False,Red Bull Racing,0 days 01:44:52.266000,2022-11-13 18:45:53.292,1,16.0,False,,False,True,76.275,76.275
31,0 days 01:47:25.062000,VER,1,0 days 00:01:16.521000,32.0,3.0,,,19.386,39.765,17.37,0 days 01:46:27.919000,0 days 01:47:07.684000,0 days 01:47:25.054000,311.0,245.0,327.0,299.0,False,SOFT,16.0,False,Red Bull Racing,0 days 01:46:08.541000,2022-11-13 18:47:09.567,1,16.0,False,,False,True,76.521,76.521
32,0 days 01:48:42.060000,VER,1,0 days 00:01:16.998000,33.0,3.0,,,19.245,40.345,17.408,0 days 01:47:44.299000,0 days 01:48:24.644000,0 days 01:48:42.052000,326.0,235.0,325.0,305.0,False,SOFT,17.0,False,Red Bull Racing,0 days 01:47:25.062000,2022-11-13 18:48:26.088,1,15.0,False,,False,True,76.998,76.998
33,0 days 01:49:58.159000,VER,1,0 days 00:01:16.099000,34.0,3.0,,,19.121,39.643,17.335,0 days 01:49:01.173000,0 days 01:49:40.816000,0 days 01:49:58.151000,324.0,250.0,325.0,301.0,False,SOFT,18.0,False,Red Bull Racing,0 days 01:48:42.060000,2022-11-13 18:49:43.086,1,15.0,False,,False,True,76.099,76.09899999999999
34,0 days 01:51:14.635000,VER,1,0 days 00:01:16.476000,35.0,3.0,,,19.253,39.815,17.408,0 days 01:50:17.404000,0 days 01:50:57.219000,0 days 01:51:14.627000,325.0,245.0,327.0,311.0,False,SOFT,19.0,False,Red Bull Racing,0 days 01:49:58.159000,2022-11-13 18:50:59.185,1,15.0,False,,False,True,76.476,76.476
35,0 days 01:52:31.012000,VER,1,0 days 00:01:16.377000,36.0,3.0,,,19.329,39.496,17.552,0 days 01:51:33.956000,0 days 01:52:13.452000,0 days 01:52:31.004000,307.0,246.0,307.0,318.0,False,SOFT,20.0,False,Red Bull Racing,0 days 01:51:14.635000,2022-11-13 18:52:15.661,1,12.0,False,,False,True,76.377,76.37700000000001
36,0 days 01:53:47.040000,VER,1,0 days 00:01:16.028000,37.0,3.0,,,19.305,39.241,17.482,0 days 01:52:50.309000,0 days 01:53:29.550000,0 days 01:53:47.032000,308.0,248.0,308.0,294.0,False,SOFT,21.0,False,Red Bull Racing,0 days 01:52:31.012000,2022-11-13 18:53:32.038,1,11.0,False,,False,True,76.028,76.02799999999999
37,0 days 01:55:03.360000,VER,1,0 days 00:01:16.320000,38.0,3.0,,,19.292,39.443,17.585,0 days 01:54:06.324000,0 days 01:54:45.767000,0 days 01:55:03.352000,310.0,247.0,307.0,300.0,False,SOFT,22.0,False,Red Bull Racing,0 days 01:53:47.040000,2022-11-13 18:54:48.066,1,11.0,False,,False,True,76.32,76.32
38,0 days 01:56:19.844000,VER,1,0 days 00:01:16.484000,39.0,3.0,,,19.396,39.471,17.617,0 days 01:55:22.748000,0 days 01:56:02.219000,0 days 01:56:19.836000,,246.0,308.0,294.0,False,SOFT,23.0,False,Red Bull Racing,0 days 01:55:03.360000,2022-11-13 18:56:04.386,1,11.0,False,,False,True,76.484,76.484
39,0 days 01:57:36.103000,VER,1,0 days 00:01:16.259000,40.0,3.0,,,19.494,39.37,17.395,0 days 01:56:39.330000,0 days 01:57:18.700000,0 days 01:57:36.095000,325.0,247.0,327.0,300.0,False,SOFT,24.0,False,Red Bull Racing,0 days 01:56:19.844000,2022-11-13 18:57:20.870,1,11.0,False,,False,True,76.259,76.259
40,0 days 01:58:52.436000,VER,1,0 days 00:01:16.333000,41.0,3.0,,,19.351,39.392,17.59,0 days 01:57:55.446000,0 days 01:58:34.838000,0 days 01:58:52.428000,308.0,247.0,308.0,315.0,False,SOFT,25.0,False,Red Bull Racing,0 days 01:57:36.103000,2022-11-13 18:58:37.129,1,10.0,False,,False,True,76.333,76.333
41,0 days 02:00:08.551000,VER,1,0 days 00:01:16.115000,42.0,3.0,,,19.355,39.308,17.452,0 days 01:59:11.783000,0 days 01:59:51.091000,0 days 02:00:08.543000,,247.0,307.0,299.0,False,SOFT,26.0,False,Red Bull Racing,0 days 01:58:52.436000,2022-11-13 18:59:53.462,1,10.0,False,,False,True,76.115,76.115
42,0 days 02:01:24.771000,VER,1,0 days 00:01:16.220000,43.0,3.0,,,19.397,39.381,17.442,0 days 02:00:27.940000,0 days 02:01:07.321000,0 days 02:01:24.763000,309.0,247.0,310.0,297.0,False,SOFT,27.0,False,Red Bull Racing,0 days 02:00:08.551000,2022-11-13 19:01:09.577,1,10.0,False,,False,True,76.22,76.22
43,0 days 02:02:40.964000,VER,1,0 days 00:01:16.193000,44.0,3.0,,,19.311,39.51,17.372,0 days 02:01:44.074000,0 days 02:02:23.584000,0 days 02:02:40.956000,311.0,244.0,326.0,298.0,False,SOFT,28.0,False,Red Bull Racing,0 days 02:01:24.771000,2022-11-13 19:02:25.797,1,9.0,False,,False,True,76.193,76.193
44,0 days 02:03:58.187000,VER,1,0 days 00:01:17.223000,45.0,3.0,,,19.613,40.087,17.523,0 days 02:03:00.569000,0 days 02:03:40.656000,0 days 02:03:58.179000,323.0,239.0,323.0,297.0,False,SOFT,29.0,False,Red Bull Racing,0 days 02:02:40.964000,2022-11-13 19:03:41.990,1,8.0,False,,False,True,77.223,77.223
45,0 days 02:05:14.141000,VER,1,0 days 00:01:15.954000,46.0,3.0,,,19.282,39.164,17.508,0 days 02:04:17.461000,0 days 02:04:56.625000,0 days 02:05:14.133000,307.0,247.0,307.0,309.0,False,SOFT,30.0,False,Red Bull Racing,0 days 02:03:58.187000,2022-11-13 19:04:59.213,1,6.0,False,,False,True,75.954,75.954
46,0 days 02:06:30.451000,VER,1,0 days 00:01:16.310000,47.0,3.0,,,19.453,39.343,17.514,0 days 02:05:33.586000,0 days 02:06:12.929000,0 days 02:06:30.443000,,245.0,306.0,298.0,False,SOFT,31.0,False,Red Bull Racing,0 days 02:05:14.141000,2022-11-13 19:06:15.167,1,6.0,False,,False,True,76.31,76.31
47,0 days 02:07:50.356000,VER,1,0 days 00:01:19.905000,48.0,3.0,,0 days 02:07:47.425000,19.426,39.118,21.361,0 days 02:06:49.869000,0 days 02:07:28.987000,0 days 02:07:50.348000,,247.0,,296.0,False,SOFT,32.0,False,Red Bull Racing,0 days 02:06:30.451000,2022-11-13 19:07:31.477,1,6.0,False,,False,False,79.905,79.905
48,0 days 02:09:23.118000,VER,1,0 days 00:01:32.762000,49.0,4.0,0 days 02:08:11.702000,,37.442,38.231,17.089,0 days 02:08:27.790000,0 days 02:09:06.021000,0 days 02:09:23.110000,301.0,246.0,305.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 02:07:50.356000,2022-11-13 19:08:51.382,1,11.0,False,,False,False,92.762,92.762
49,0 days 02:10:37.827000,VER,1,0 days 00:01:14.709000,50.0,4.0,,,19.265,38.375,17.069,0 days 02:09:42.375000,0 days 02:10:20.750000,0 days 02:10:37.819000,309.0,247.0,311.0,291.0,True,SOFT,2.0,True,Red Bull Racing,0 days 02:09:23.118000,2022-11-13 19:10:24.144,1,11.0,False,,False,True,74.709,74.709
50,0 days 02:11:52.881000,VER,1,0 days 00:01:15.054000,51.0,4.0,,,19.038,38.878,17.138,0 days 02:10:56.857000,0 days 02:11:35.735000,0 days 02:11:52.873000,310.0,240.0,322.0,297.0,False,SOFT,3.0,True,Red Bull Racing,0 days 02:10:37.827000,2022-11-13 19:11:38.853,2,10.0,False,,False,True,75.054,75.054
51,0 days 02:13:17.952000,VER,1,0 days 00:01:25.071000,52.0,4.0,,,19.006,42.378,23.687,0 days 02:12:11.879000,0 days 02:12:54.257000,0 days 02:13:17.944000,,97.0,258.0,314.0,False,SOFT,4.0,True,Red Bull Racing,0 days 02:11:52.881000,2022-11-13 19:12:53.907,26,10.0,False,,False,False,85.071,85.071
52,0 days 02:14:59.377000,VER,1,0 days 00:01:41.425000,53.0,4.0,,,26.304,52.824,22.297,0 days 02:13:44.248000,0 days 02:14:37.072000,0 days 02:14:59.369000,117.0,187.0,222.0,246.0,False,SOFT,5.0,True,Red Bull Racing,0 days 02:13:17.952000,2022-11-13 19:14:18.978,6,10.0,False,,False,False,101.425,101.425
53,0 days 02:16:41.182000,VER,1,0 days 00:01:41.805000,54.0,4.0,,,27.396,51.413,22.996,0 days 02:15:26.765000,0 days 02:16:18.178000,0 days 02:16:41.174000,191.0,191.0,264.0,228.0,False,SOFT,6.0,True,Red Bull Racing,0 days 02:14:59.377000,2022-11-13 19:16:00.403,64,10.0,False,,False,False,101.805,101.80499999999999
54,0 days 02:18:22.077000,VER,1,0 days 00:01:40.895000,55.0,4.0,,,27.432,51.644,21.819,0 days 02:17:08.606000,0 days 02:18:00.250000,0 days 02:18:22.069000,271.0,197.0,261.0,184.0,False,SOFT,7.0,True,Red Bull Racing,0 days 02:16:41.182000,2022-11-13 19:17:42.208,4,10.0,False,,False,False,100.895,100.895
55,0 days 02:19:48.698000,VER,1,0 days 00:01:26.621000,56.0,4.0,,,22.903,43.054,20.664,0 days 02:18:44.972000,0 days 02:19:28.026000,0 days 02:19:48.690000,291.0,208.0,183.0,194.0,False,SOFT,8.0,True,Red Bull Racing,0 days 02:18:22.077000,2022-11-13 19:19:23.103,4,10.0,False,,False,False,86.621,86.621
56,0 days 02:21:43.133000,VER,1,0 days 00:01:54.435000,57.0,4.0,,,28.244,56.847,29.344,0 days 02:20:16.934000,0 days 02:21:13.781000,0 days 02:21:43.125000,146.0,162.0,177.0,192.0,False,SOFT,9.0,True,Red Bull Racing,0 days 02:19:48.698000,2022-11-13 19:20:49.724,4,10.0,False,,False,False,114.435,114.435
57,0 days 02:23:38.227000,VER,1,0 days 00:01:55.094000,58.0,4.0,,,33.822,54.97,26.302,0 days 02:22:16.947000,0 days 02:23:11.917000,0 days 02:23:38.219000,155.0,183.0,209.0,204.0,False,SOFT,10.0,True,Red Bull Racing,0 days 02:21:43.133000,2022-11-13 19:22:44.159,4,10.0,False,,False,False,115.094,115.094
58,0 days 02:25:33.412000,VER,1,0 days 00:01:55.185000,59.0,4.0,,,30.236,55.033,29.916,0 days 02:24:08.455000,0 days 02:25:03.488000,0 days 02:25:33.404000,264.0,112.0,288.0,154.0,False,SOFT,11.0,True,Red Bull Racing,0 days 02:23:38.227000,2022-11-13 19:24:39.253,4,10.0,False,,False,False,115.185,115.185
59,0 days 02:26:50.027000,VER,1,0 days 00:01:16.615000,60.0,4.0,,,20.111,39.298,17.206,0 days 02:25:53.515000,0 days 02:26:32.813000,0 days 02:26:50.019000,315.0,250.0,308.0,293.0,False,SOFT,12.0,True,Red Bull Racing,0 days 02:25:33.412000,2022-11-13 19:26:34.438,1,9.0,False,,False,False,76.615,76.61500000000001
60,0 days 02:28:05.475000,VER,1,0 days 00:01:15.448000,61.0,4.0,,,19.112,39.049,17.287,0 days 02:27:09.131000,0 days 02:27:48.180000,0 days 02:28:05.467000,314.0,234.0,318.0,301.0,False,SOFT,13.0,True,Red Bull Racing,0 days 02:26:50.027000,2022-11-13 19:27:51.053,1,9.0,False,,False,True,75.448,75.44800000000001
61,0 days 02:29:20.780000,VER,1,0 days 00:01:15.305000,62.0,4.0,,,19.249,39.098,16.958,0 days 02:28:24.716000,0 days 02:29:03.814000,0 days 02:29:20.772000,329.0,250.0,338.0,302.0,False,SOFT,14.0,True,Red Bull Racing,0 days 02:28:05.475000,2022-11-13 19:29:06.501,1,9.0,False,,False,True,75.305,75.30499999999999
62,0 days 02:30:35.058000,VER,1,0 days 00:01:14.278000,63.0,4.0,,,19.006,38.083,17.189,0 days 02:29:39.778000,0 days 02:30:17.861000,0 days 02:30:35.050000,309.0,254.0,311.0,336.0,True,SOFT,15.0,True,Red Bull Racing,0 days 02:29:20.780000,2022-11-13 19:30:21.806,1,7.0,False,,False,True,74.278,74.27799999999999
63,0 days 02:31:49.253000,VER,1,0 days 00:01:14.195000,64.0,4.0,,,18.915,38.147,17.133,0 days 02:30:53.965000,0 days 02:31:32.112000,0 days 02:31:49.245000,310.0,253.0,311.0,303.0,True,SOFT,16.0,True,Red Bull Racing,0 days 02:30:35.058000,2022-11-13 19:31:36.084,1,7.0,False,,False,True,74.195,74.195
64,0 days 02:33:03.537000,VER,1,0 days 00:01:14.284000,65.0,4.0,,,19.035,38.289,16.96,0 days 02:32:08.280000,0 days 02:32:46.569000,0 days 02:33:03.529000,311.0,252.0,329.0,304.0,False,SOFT,17.0,True,Red Bull Racing,0 days 02:31:49.253000,2022-11-13 19:32:50.279,1,7.0,False,,False,True,74.284,74.28399999999999
65,0 days 02:34:18.097000,VER,1,0 days 00:01:14.560000,66.0,4.0,,,19.042,38.472,17.046,0 days 02:33:22.571000,0 days 02:34:01.043000,0 days 02:34:18.089000,326.0,252.0,331.0,315.0,False,SOFT,18.0,True,Red Bull Racing,0 days 02:33:03.537000,2022-11-13 19:34:04.563,1,7.0,False,,False,True,74.56,74.56
66,0 days 02:35:32.292000,VER,1,0 days 00:01:14.195000,67.0,4.0,,,18.929,38.068,17.198,0 days 02:34:37.018000,0 days 02:35:15.086000,0 days 02:35:32.284000,310.0,253.0,310.0,330.0,False,SOFT,19.0,True,Red Bull Racing,0 days 02:34:18.097000,2022-11-13 19:35:19.123,1,6.0,False,,False,True,74.195,74.195
67,0 days 02:36:46.920000,VER,1,0 days 00:01:14.628000,68.0,4.0,,,19.017,38.314,17.297,0 days 02:35:51.301000,0 days 02:36:29.615000,0 days 02:36:46.912000,312.0,254.0,309.0,307.0,False,SOFT,20.0,True,Red Bull Racing,0 days 02:35:32.292000,2022-11-13 19:36:33.318,1,6.0,False,,False,True,74.628,74.628
68,0 days 02:38:01.696000,VER,1,0 days 00:01:14.776000,69.0,4.0,,,19.126,38.403,17.247,0 days 02:37:06.038000,0 days 02:37:44.441000,0 days 02:38:01.688000,311.0,254.0,312.0,301.0,False,SOFT,21.0,True,Red Bull Racing,0 days 02:36:46.920000,2022-11-13 19:37:47.946,1,6.0,False,,False,True,74.776,74.776
69,0 days 02:39:16.243000,VER,1,0 days 00:01:14.547000,70.0,4.0,,,19.106,38.317,17.124,0 days 02:38:20.794000,0 days 02:38:59.111000,0 days 02:39:16.235000,,254.0,312.0,308.0,False,SOFT,22.0,True,Red Bull Racing,0 days 02:38:01.696000,2022-11-13 19:39:02.722,1,6.0,False,,False,True,74.547,74.547
70,0 days 02:40:30.630000,VER,1,0 days 00:01:14.387000,71.0,4.0,,,18.919,38.382,17.086,0 days 02:39:35.154000,0 days 02:40:13.536000,0 days 02:40:30.622000,326.0,253.0,329.0,310.0,False,SOFT,23.0,True,Red Bull Racing,0 days 02:39:16.243000,2022-11-13 19:40:17.269,1,6.0,False,,False,True,74.387,74.387
71,0 days 01:03:28.659000,GAS,10,0 days 00:01:42.129000,1.0,1.0,0 days 00:24:33.476000,,,49.429,26.91,,0 days 01:03:01.814000,0 days 01:03:28.649000,310.0,102.0,251.0,224.0,False,SOFT,1.0,True,AlphaTauri,0 days 01:01:46.277000,2022-11-13 18:02:47.303,24,9.0,False,,False,False,102.129,
72,0 days 01:05:20.666000,GAS,10,0 days 00:01:52.007000,2.0,1.0,,,25.856,61.832,24.319,0 days 01:03:54.505000,0 days 01:04:56.337000,0 days 01:05:20.656000,279.0,172.0,178.0,245.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:03:28.659000,2022-11-13 18:04:29.685,4,9.0,False,,False,False,112.007,112.007
73,0 days 01:07:20.316000,GAS,10,0 days 00:01:59.650000,3.0,1.0,,,33.668,61.731,24.251,0 days 01:05:54.324000,0 days 01:06:56.055000,0 days 01:07:20.306000,251.0,210.0,179.0,217.0,False,SOFT,3.0,True,AlphaTauri,0 days 01:05:20.666000,2022-11-13 18:06:21.692,4,9.0,False,,False,False,119.65,119.65
